Signature,CreatorWallet,LaunchTimestamp,InitialLiquidity,Buyers10s,Buyers30s,Buyers5m,MaxPriceAchievedPct,TimeAtMaxPriceSec,TradeResult,Profit_SOL,RunningTotal_SOL
47HbJDee48kjVbmyLSZSKB1sKohxRiMRVEUmF4zyyEETdK1raVjghcEp5dYQzTSJ6shZMs2uxHBEhhtaCsmTHcsh,[object Object],2025-05-20T13:05:10.000Z,4,0,12,6,360,248,Skipped,0,5.599999999999998
3k8nzFWrRtHA4gR1RoB3mv9ngubF6Ymdkuep7taFDB6ZcRrjJhb3FkcFB5wPZGvrsrteoCvxaX3i5HAnMGgaXvjm,[object Object],2025-05-20T13:05:10.000Z,89,8,1,86,44,22,Partial Exit (Win),0.05,5.649999999999998
641BZtDvTF2JMKpktnJJDVZmNzPZnFMjiQYAwATKQ8V485N44Qkvub8LwW4sCotWAhamABVviCVznxDuU7snD9EE,[object Object],2025-05-20T13:05:10.000Z,47,7,25,40,274,32,Moonshot (Win),0.2,5.849999999999998
3NJt1oe69WQZp4vmr593nAjrP5n8hLYAWwGnRvzPtBzSRWkmfcA8yiqFnvMJiCHXEx15jwq1BKkFqCHmgpsvUKGG,[object Object],2025-05-20T13:05:10.000Z,48,0,10,96,70,177,Skipped,0,5.849999999999998
YLYyGT8MR3SY4vSmEDAmgEfpPPBkc7d633EVZXCu5oEy6Nf5WWURrJVkP73BgEuPNGFfF9GgCRWSZKzqSQkZkRu,[object Object],2025-05-20T13:05:10.000Z,57,3,2,35,200,182,Skipped,0,5.849999999999998
41E2vEiGtbjzfdBitA1NLymdgPPHzHnX8d5UDPBAELCKV6YswxPGx4A3Pc9VrHHPrRAkDXkHae5DJNC8Qvsxmyka,[object Object],2025-05-20T13:05:10.000Z,84,3,2,26,121,298,Skipped,0,5.849999999999998
qKM4SAiAjXTj3ViFwZyWwSPcjt5Bxa25rikqSbYynDbn1rWrhyQWnCrCMXbi3M8U5rgYfN7gaEtKSWkFMBgrzWa,[object Object],2025-05-20T13:05:10.000Z,10,1,0,71,417,58,Skipped,0,5.849999999999998
cb4Hyb5E2t9P5pKiJpkr7n8w2jfAQzHUy5yX4Me5f3EWA3tHehrdJ5kNzVuvSBpk7kHwr1Wkf1Zpyy3DzHM4X9C,[object Object],2025-05-20T13:05:10.000Z,33,1,13,85,25,265,Skipped,0,5.849999999999998
3ykBZ1geXPeveRTDm6kJADwBC1KQ8NC5FndEiq6zgqzs6GPUCKSSbLphEcJqh9p7Uzab3HgpwbsKUwi2ett5xEdE,[object Object],2025-05-20T13:05:10.000Z,90,3,6,35,132,295,Skipped,0,5.849999999999998
61mZCZRKA9ArNGV6FZM2VNDBK7jVqn7tfFJs4B8XN5yyHDSMVszbLT1Mj6vwBxpiKD4NBm955Xyzfqp5N1oQ6ewU,[object Object],2025-05-20T13:05:10.000Z,29,2,23,65,53,257,Skipped,0,5.849999999999998
466rwBGy18g8LDuuJ5zWwTZtLQHdsH17VVLmCEcVt9eLZ5qNDr3DkSB4J1ULKALSNADKAqMq9BcouJLNBc2grGsc,[object Object],2025-05-20T13:05:10.000Z,24,5,26,95,272,226,Moonshot (Win),0.2,6.049999999999998
3Y63SZj9PFRLuQmbD9jTirVEQ8W1B4tTfhuTLWhyBVg9tpBQY9CMwjpbhcukqSqbkKugtqJnhtxwuU8Ls6oAHtX3,[object Object],2025-05-20T13:05:09.000Z,37,1,10,70,188,160,Skipped,0,6.049999999999998
3nAePMWLn94RU1NByQ2aFhbXqW91gsJ6ZrUgNxL1ft64a15hNthVr3Z4i7wmucvXMYgCoe6sAEVuUAGz6sRUvbrr,[object Object],2025-05-20T13:05:09.000Z,39,7,12,60,277,263,Moonshot (Win),0.2,6.249999999999998
43QGRBRVkpUECpJxGXxBBUteTXMredaw97yDEfWYpGyd8FMh48h9UrV3ix54kikPBvYgDBsJmpRh1X2Ljhy3Q684,[object Object],2025-05-20T13:05:09.000Z,44,2,13,72,38,102,Skipped,0,6.249999999999998
512Cw3bZwiSmbc44X7JbYUSsr6yFa2gt7DTbz5QqppD9JVijDh8LJXqyNXab8jC8kxDknmGZC8fJotVpvdWdd3hu,[object Object],2025-05-20T13:05:09.000Z,18,2,26,95,433,192,Skipped,0,6.249999999999998
4LnSS14EXAskrKVrgT6fjNBkynv3FgTTLwqVQuGZe959Yv1svVc7rYWMakdnPHmkYQNNR4qvTjEp8HotFqrM8crC,[object Object],2025-05-20T13:05:09.000Z,19,5,9,10,375,185,Partial Exit (Win),0.05,6.299999999999998
2AicVhL2ZLv7aWdLmQJwRGvzVi4PVnjyjBA18s3Fbknq45iCt5M9xVc8Er2MARJ5bFbX5CR6tUtiqYqvhUba8Hos,[object Object],2025-05-20T13:05:09.000Z,37,6,7,97,122,220,Partial Exit (Win),0.05,6.349999999999998
2YWWCovKdQLq2cQNz8xoSGnaqfHgEoG1cxTQiDu847EWYSTqSnnBsUqK8gNr2gBN3T87CSyJ2bRmGTwDhx7A9m3H,[object Object],2025-05-20T13:05:09.000Z,48,1,28,38,431,208,Skipped,0,6.349999999999998
3fSDRqBcDKQpYrkXBwVDEt5aC6iBtyhU7VPchabsW97nCaF9jyEcgkctbTZHPRnDydTA6LDZfBUTnz4x2ojAc5hc,[object Object],2025-05-20T13:05:09.000Z,71,6,16,29,412,108,Moonshot (Win),0.2,6.549999999999998
fnNpvycFaVmkXcBA1163ykJmD79t225iGr7SDL2REqvV6TFWBCK49Mzt2PU2v5Msz4pQGLngYwLocDyF2jwLjnN,[object Object],2025-05-20T13:05:09.000Z,20,9,23,94,364,27,Moonshot (Win),0.2,6.749999999999998
U59ixuxwnsSjFymrCTh8kxLg7tS5QRRmGqhE9GuuXrZFjimHRmsiDMaX7yPPftkQVa1MH9wFn7Rcv5qAPpjqwDq,[object Object],2025-05-20T13:05:09.000Z,63,2,25,32,366,125,Skipped,0,6.749999999999998
4psXFMXS8UbzL36D7qoSVM9ZqdZLSMati2LxUy5ynZ1BzgcD3LYkKUrB625G2VM436z9f5iVLX6eaEekbrgS2wAH,[object Object],2025-05-20T13:05:09.000Z,72,0,24,97,58,240,Skipped,0,6.749999999999998
3VeQxsCVLP4cbGKGzVNmsUW61HjcKUhWJskj5W7wjbW3THGMFjV8meev6r697R9ysZBTyNDJrsg9SNWgmeEN4JeS,[object Object],2025-05-20T13:05:09.000Z,78,7,17,21,237,91,Moonshot (Win),0.2,6.949999999999998
3GC5y74ZL8mpywPF2JdiAZrGpc1nanKWqKoaVpixWA2qK79Yp5trbbKQbpLphjeQr465VEcbnpa4ayzDUfEYRSCv,[object Object],2025-05-20T13:05:09.000Z,12,1,5,82,482,145,Skipped,0,6.949999999999998
4YwFnRWi4k95yUCh8FPUDioh6tDqi7uexFuMgDmAxoF9tMGGrGjmC4yAVDU7PuVe4ZaiWHtHDGpP23HFaxTdVbYT,[object Object],2025-05-20T13:05:09.000Z,7,0,7,46,179,212,Skipped,0,6.949999999999998
3aQMk1kj2Sdq1tqaQto8XAmw4cbw7cwyCP7HTSw932qh2ogMdTAv7pXvLHgCY6stm4gNEK3XhenWcRikQEGT4CUd,[object Object],2025-05-20T13:05:09.000Z,50,4,22,68,455,54,Skipped,0,6.949999999999998
5FgDo9nXDi8coHefPLB5mf1SaVvVppBTf9Upm3wgzM8n4TPvPfcgw5pNPDaXhjKwkH5JyeCyWYzXGDPt1M3nD3DM,[object Object],2025-05-20T13:05:09.000Z,49,2,23,91,154,32,Skipped,0,6.949999999999998
4ft8Brmon65EGYXigdrefuURHH3Z2XVB9mhnXvgfP2QQAS1Mhz1wKYeq1yHXCXhojrf1NwAeEvv9WdfZqYzPgzcw,[object Object],2025-05-20T13:05:09.000Z,10,3,21,49,191,226,Skipped,0,6.949999999999998
4KcW3CUP1N9k1xYSY7yPw9ATNZwU5zVJuB7LTNoXwfHLq13gp9GSbobPDfvi1SoWkF2xUvXwax1Y8XKTvepM8rWY,[object Object],2025-05-20T13:05:09.000Z,0,4,15,69,435,94,Skipped,0,6.949999999999998
5fzumrooReBVWNQcSvXd1AcM3fNvVT8dou6AFoqTCPEefQpxMupx9Xq9V1R71eQ6epnd1Pp6E8fG4F5br6VLffwR,[object Object],2025-05-20T13:05:09.000Z,71,4,14,57,251,173,Skipped,0,6.949999999999998
4HtSYxh76wbq7My7AEpMH4qragQivXeU2fs9oDF5JTjHx4iaYWpfKBV1Jx3UUkohcMqa7SfkFBLWjJmYAuekvrRW,[object Object],2025-05-20T13:05:09.000Z,55,5,10,61,14,173,Partial Exit (Win),0.05,6.999999999999998
4hKX8RE7uXccDaP8EsSS9YyjuqFH6uhA3s8uF9QGFzCPoGDpbbi11wJcTdAk7vCVHucr7Nt5D73g5gJTFLRte266,[object Object],2025-05-20T13:05:09.000Z,60,4,18,90,49,70,Skipped,0,6.999999999999998
2f5hQP1uW7zcPaLND3bN2wWEwRThnUeTU5RPTkyA7mtwo7fRoFXGHWkU7iQhKu9k47E68qKdrYdgcLo7hdUuGwun,[object Object],2025-05-20T13:05:08.000Z,21,2,12,25,55,202,Skipped,0,6.999999999999998
2SfD7ba61knyVDiHaRQGJw8ZTBmaD6L6No2noFToY7fBWFEc6JBjWNE4VsQhWhEuATa2NEtckFj2mAtYtchDasNJ,[object Object],2025-05-20T13:05:08.000Z,21,1,10,91,169,228,Skipped,0,6.999999999999998
5D6aCJD2jnzggcPgFDBwUg8AdSDTX3CFGzqNjUfFZv7NJVfFCQF29iqX2pdfyv38hxjFydNya5gxBBNwNcyK9qao,[object Object],2025-05-20T13:05:08.000Z,90,0,25,22,44,161,Skipped,0,6.999999999999998
3fTmthFA1jAbbk67729td1kSdWkxnjkBWTafLVwRxF5TPkAXYR7v6Rp6umjBChDx8UhXitE5W5TWTdFCLRFHFMk8,[object Object],2025-05-20T13:05:08.000Z,43,2,15,1,50,186,Skipped,0,6.999999999999998
3uXuQVA3aGSiio7eDV7PzSqsgLpDUmGaJ7GM3PNY4BzbQFcYQrkSZ17mEpu28ZUr8F9zgdJzLu7HKWv7HhpF5JWz,[object Object],2025-05-20T13:05:08.000Z,2,9,15,71,64,261,Partial Exit (Win),0.05,7.049999999999998
5XnUwuakVnjnQicbSLyfNdChqvbZB1HXtFBk4eYDydLYCWSnwA69S6FbLyFcswk9JqmHzGvndwvaZBtXjgozinAz,[object Object],2025-05-20T13:05:08.000Z,73,1,11,80,307,192,Skipped,0,7.049999999999998
GctS23NvVm7r3f2vsd9Ezc1v4MDCBWpbVwbL2YXJZ718czxPZyetnQE72PFUx3ifiASGL8wUh3WyFWyMu48dDwt,[object Object],2025-05-20T13:05:08.000Z,82,1,29,12,152,34,Skipped,0,7.049999999999998
snu2jsM78pMg2w7S7xWdCNKf2MZGTb2KUn23z3mVmQgaPdEcyxe67Pa3zV1PDtivGYPNN9wroMaLgt9V4f8wUuH,[object Object],2025-05-20T13:05:08.000Z,64,8,18,24,31,8,Partial Exit (Win),0.05,7.099999999999998
2z4Sj9u77aPpKBDmMa9utXsVzDENwcAZZimchEdvqz8eidEkUM4WveouFWe8chmkKwvCGRWFFhszVEs2Jxj2NQzJ,[object Object],2025-05-20T13:05:08.000Z,27,6,6,64,147,12,Partial Exit (Win),0.05,7.149999999999998
cxDS1GPcaDqEKjx27FEdLE91wLW7xJuJjhyDx4MrKRxukebvqLk6VYRinZ4vtBkYq3MwtPSXKYxMdj6MQur6b62,[object Object],2025-05-20T13:05:08.000Z,37,0,14,77,359,138,Skipped,0,7.149999999999998
54qCLokCNwjdLNK8EQ7nyBcFCseSAet1w8Mt8HSLSr7MymcbcKbaJh3JLy2PdB3Xf8KU81o2D2i1Soc4mRp9fcFd,[object Object],2025-05-20T13:05:08.000Z,56,0,7,83,82,118,Skipped,0,7.149999999999998
5boeWdDDh5c7Dvgs9tGQLG1Myj9mz2VNQFkFCTfEfRzijgaZnFQ5FsVr1TKBYkxeg1D7MVkTtPitHumCW9YvkBMr,[object Object],2025-05-20T13:05:08.000Z,4,5,23,53,231,63,Moonshot (Win),0.2,7.349999999999998
4HPRetkaRTXHYUcNGwJVB28dScWEEh5xiHvjQrz3GfKVy8NwbfrDjFsPW7Fzfqzp167oJAGZhHTdTJZmmN94ZQLJ,[object Object],2025-05-20T13:05:08.000Z,28,8,5,60,278,55,Partial Exit (Win),0.05,7.399999999999998
2tNbQcTHHjQxZrNbWsQ8Br1bYrTLgkrXH9AxT8jnyogYeZ2m5MmumaiSQhNU1MzjGwJ8yTpCfYmMRVr8Jb5uPGSH,[object Object],2025-05-20T13:05:08.000Z,6,7,16,60,423,199,Moonshot (Win),0.2,7.599999999999998
3kfZoFYhUWaLkt3TZpEgb6aMbc2gPEvTppv9kt2LADcaoLUzhEEY9dBmib476CgMax2DBe8jg8SbWdxDcbpWawmf,[object Object],2025-05-20T13:05:08.000Z,56,8,8,44,410,228,Partial Exit (Win),0.05,7.649999999999998
53xVDKfbiY25hZ8Y5uxi4Cx5GA96TXKvZ8YpRBXocm5NWQsVUfUZqyfGTCamVTgj9BJUubXi2xMmnXdVm5CKcFev,[object Object],2025-05-20T13:05:08.000Z,9,4,25,46,483,193,Skipped,0,7.649999999999998
wqAErd972sL1jPocyk9kiMZE95N2L1yMhd4FwmU4PPppBf93okqcyZisUN87G3uHn5fMWFr3CZjaXx1G1p8DJeP,[object Object],2025-05-20T13:05:08.000Z,98,3,14,16,48,106,Skipped,0,7.649999999999998
3iUaVbPkrePs6rZbsExtXieHuqBRFS4arQ4Y6xSruFHevRc6LPXzG12SJ231LsitFvSZMuyj5DX5p32UAeomCqQM,[object Object],2025-05-20T13:05:08.000Z,62,4,17,43,90,99,Skipped,0,7.649999999999998
3grbee5VPXqKijQoMgEmZ8zkMfoTCWShYq93cpD8rNNxkUN8Ym36MixaVqc8ew57vh7ky96n7N3HnRZ6UAk18HPQ,[object Object],2025-05-20T13:05:08.000Z,27,8,15,80,279,279,Moonshot (Win),0.2,7.849999999999998
2ArtjkH9AXBSw9TRDKeN7RVNWftRJJ6n11qZYcEwEq9yU7CNvc9uX4TvagLd4mdkcLwfLTMYuv1cpLiuJDPPzzVe,[object Object],2025-05-20T13:05:08.000Z,62,1,18,96,136,25,Skipped,0,7.849999999999998
4KufWfCFJj79BTgaW81LrxngRCHgFgyPrqWDC8KztAvw5gpuhgehyXNLATdjFFmqCXJiGkngx5uTmWr1DvHjZR8z,[object Object],2025-05-20T13:05:08.000Z,17,3,13,11,185,185,Skipped,0,7.849999999999998
5zAmmvdDVt1etVQj3RnU9k2f9hdPrT2uPP1kLgZUNTMXSd4NW3iZW6RpLVaokCcsyub5vnN98f5MnaeyhzdJnxGC,[object Object],2025-05-20T13:05:08.000Z,19,4,11,60,107,210,Skipped,0,7.849999999999998
Vvgaj8KFKv5u3wuMHRDYqcBsNyLqeU4HauKJtz8cbeLhu2mcupdwjSzMoUCbpHeAWWo6rg14F4NBxkaPwRckDNh,[object Object],2025-05-20T13:05:08.000Z,69,8,13,95,481,159,Moonshot (Win),0.2,8.049999999999997
5arELFbpWBWtWhjF6Y3npxC5L5WhJgDgYMMjquSeK6TSpbxGYEdyQ6XD6D9ziSK6FPYX9mE74vefsmTJqRTKV1Um,[object Object],2025-05-20T13:05:08.000Z,99,0,6,24,374,16,Skipped,0,8.049999999999997
RezQDFGMXvgnE58djSzDymWrFU2sfYBiSUQJ6PfQMRzadYSeZUYc5YRLhQFXFuShQMCN4839WBY7gy77s3qv812,[object Object],2025-05-20T13:05:08.000Z,21,7,10,32,41,81,Partial Exit (Win),0.05,8.099999999999998
vpUAWGLmE2soQcHps3uXGUPpLyXfU9KBjVz5F44JPgLU5bMVxmsLxnqz9VKQQV8fof4fhQgdKCbMVyYLZRnwXAE,[object Object],2025-05-20T13:05:08.000Z,32,6,9,26,6,22,Partial Exit (Win),0.05,8.149999999999999
fgJgKDMAjCZN5gqqJiyEn45wVP1daB6Rwvu3Vmw6j9o2Se7cfw6uNhqdH6MWFRqzFH1mdjGwYEv7KH8n5iRkBwC,[object Object],2025-05-20T13:05:07.000Z,48,3,7,9,258,201,Skipped,0,8.149999999999999
54YrWShiMAo4NxZjoJgf4RwZxohN1nZBNFPfFJVCL7utPcxTL4SfqoDkhVKjCe7w89WXpZXgeNJvp3QmYZYSrZVJ,[object Object],2025-05-20T13:05:07.000Z,94,2,3,59,354,193,Skipped,0,8.149999999999999
4UU5Auf8JB3fhmjBwdbR5no2PBsm9s5iisVYsijh3hksLYvrVcrzgEz1aD5oUw6ezSdeiAq6syZNNwKAU7eWQEfB,[object Object],2025-05-20T13:05:07.000Z,94,2,28,16,103,131,Skipped,0,8.149999999999999
3gi4cAX45dLk2mCB1U6JTQ6z7evdEGLWtPiuHrsBKYHxAg1hkiQPeFCJpPbyP4uHUnycGGb3ZUcQ1S38539gNkN3,[object Object],2025-05-20T13:05:07.000Z,56,0,12,5,75,229,Skipped,0,8.149999999999999
3HFMZx7QsvuKjf2BPF8BbsNo3SWS5FdMjvTRL9CRmsnF4Vy7XhE9PNbqnybbDQqGjcmPj4tDBx9EzEJ66srJpMF1,[object Object],2025-05-20T13:05:07.000Z,92,9,15,26,235,278,Moonshot (Win),0.2,8.349999999999998
4tG7LN3A45tajAfwaWEvT7VXhGqz6F25KY78F3Bfa5H8E1ZGYjoV5dnsWj2yQKBuVzqvko3frp9LpenzcCnrhmzw,[object Object],2025-05-20T13:05:07.000Z,88,2,7,16,6,211,Skipped,0,8.349999999999998
5Xw7fBenUJ5bso7BQFzZ5KePeDdF65mJBgAerzdWCQktYZkpWzZUAdpyhxSgP1ucV45s87SRfZjvcKX9coBz4KrT,[object Object],2025-05-20T13:05:07.000Z,75,0,3,5,288,207,Skipped,0,8.349999999999998
2U2NqJRg79kDbjoL8mj7w1qbPsUytQKf163k27FmUX5kcBmECfHN9qLtTN5tg48jPmSpVqHVsydyghwLudo2Yemr,[object Object],2025-05-20T13:05:07.000Z,24,0,9,74,123,244,Skipped,0,8.349999999999998
5ZHVwCn5XQYvzLPg7AVhQQHXHdMR2kkaaTjbMt91R9Agrt4eCGF2pW25aqAjJbjAun9T2RBrtN2PE7fNZjWXA7nL,[object Object],2025-05-20T13:05:07.000Z,32,2,27,33,29,101,Skipped,0,8.349999999999998
4hFLJy3EBt22kP382LY9KHVqYZkiyc45zTbs2NmpvdiMDJAf77QSe92ejJUttvtSrQ8ydJkvmCa1m4kH3b5HJdZN,[object Object],2025-05-20T13:05:07.000Z,53,9,26,36,100,61,Partial Exit (Win),0.05,8.399999999999999
2Q9Ycpj4Gc4wGaXucRtpK6DzgmVtjLWpMFXAR5kqqUpUKSBaLvVYg3MBemkjiWHkYnhSC2XS28uCh2tu5Hditv3M,[object Object],2025-05-20T13:05:07.000Z,0,4,29,59,409,26,Skipped,0,8.399999999999999
3XSkeg9ik6frqcGnmjbvDeEcQ84ReXnZUAqDQZQCsUt5TDESmUoTHv7qifMXf4KmMyqG1hitTetmvfmzu1L61w6a,[object Object],2025-05-20T13:05:07.000Z,29,6,1,14,177,155,Partial Exit (Win),0.05,8.45
5XqNb7TSpxDSRTwyB6KnVFzmrT5QAEWUGHNRQtFsFnCHwF9PoaL3Kop6ufJZvhhc7EjRjDpErjLDHkY4BCan45XA,[object Object],2025-05-20T13:05:07.000Z,84,4,8,13,309,216,Skipped,0,8.45
2T7h8ngWgmyrmueTnqN9fpd7JWTv4m2M774xgcodZupYh2JSZ36H88yWcX8vTCrGcca5Z1e9WpMNFRnWLaFjcSXU,[object Object],2025-05-20T13:05:07.000Z,50,7,8,31,482,196,Partial Exit (Win),0.05,8.5
2Cs59YjiB7bpsahKqZBWSEeauwqFtA3Hdwtg24qqqGhWGWGoPuZxFGxq4MgthaLBEuDW76B1CfDUW7G6sSc43k2h,[object Object],2025-05-20T13:05:07.000Z,44,0,12,99,166,179,Skipped,0,8.5
5PDcBvdby735qqeoeTJMEWhDzJvC5eoRjWUT9k363NJ2gLsPz9AhRvKizevjpMgaKXQECZa1w4U9wB4gsU4LGkX7,[object Object],2025-05-20T13:05:07.000Z,32,5,15,47,332,140,Moonshot (Win),0.2,8.7
3iW7WYjKsdz1uAoGJ1F7LV5zhSzWuxRaRnvKLHoog6HQGP3vb9yD1BLX8tATAwHncE8JrroaVjCJVi8Hgw1nQNao,[object Object],2025-05-20T13:05:07.000Z,97,5,9,95,86,265,Partial Exit (Win),0.05,8.75
3XzrLgXMYP5WYgnCArU44SvtmjKUadcdxyWdEKZBcMRZgJsivS4d8sxz1DQ48wXYhKSKms8xv2oukMp2BpRPrcFn,[object Object],2025-05-20T13:05:07.000Z,43,9,9,0,422,286,Partial Exit (Win),0.05,8.8
Tvn2NZUX3dpzh3jf8KL6d719BpUnQzVpZYbwghtRwfzehjvYj6RZzDuwMXG7EhEYNPMgwUQVEnUF25HmKjoxwn6,[object Object],2025-05-20T13:05:07.000Z,64,6,4,58,210,170,Partial Exit (Win),0.05,8.850000000000001
2gHwbd5hSiYgZQUhd9apxZr3Xow7ej1Wk3Mu4T5T3if87DfZbaPwRJAhpzH3GRtCdGkao6eZHxhatZKeZ1DUckrv,[object Object],2025-05-20T13:05:07.000Z,20,9,2,17,287,169,Partial Exit (Win),0.05,8.900000000000002
2VYtDCwtLcQW4sf6dEUnxHtPYNTH757iCgGJ4aVTGjVbpp1pLF9cnTUrcnhV6EC8tBKyFzdE7CiB6msb8m6Lvu3p,[object Object],2025-05-20T13:05:07.000Z,88,5,14,89,219,290,Moonshot (Win),0.2,9.100000000000001
3ypgVDpzH41sbS8ziUWDYunJpYM7W2upi5RzVJtwviURs7xcctzhvoEdSKrTunNfeUxRtaj8ZKZpsHyybh6NgES9,[object Object],2025-05-20T13:05:07.000Z,55,5,21,8,247,295,Moonshot (Win),0.2,9.3
3Gys4T9kB7eaxRbqj5NhrTeUYq7hREFrXvv4U1gc6bFyjXKFMGKVmpwYxjqCAFQXhLtsknZfdLj3DFfPEwunYaKh,[object Object],2025-05-20T13:05:07.000Z,4,1,16,28,253,262,Skipped,0,9.3
c3VnR8jh6wWdddQoogyeW4hve4Jt4vJuBXKuZnT73EwBBk1HXMk8ML4EJB4XqmnJDhd7qEM7ZLNAab4wkzXiMxP,[object Object],2025-05-20T13:05:07.000Z,0,1,21,38,209,207,Skipped,0,9.3
Zbn1ThAagD9Xn3FRKHPp9pBmgTUaGxQvnLvBuzj877YdSyGdkmhMDkeRvfhvszgYJzUJcEbstacnSHY88bfnKxe,[object Object],2025-05-20T13:05:07.000Z,3,4,10,50,197,247,Skipped,0,9.3
4nw5dUmPT3cPS4PCT7GgHimEsQfxvnoFwaLhsBKiVHzTGiiyp5QcNqQwSwueCEez9fe2Nzz41xrEVSepFfiZFYsA,[object Object],2025-05-20T13:05:07.000Z,53,2,17,86,65,139,Skipped,0,9.3
2ML3MzAh5khw5NmT5eHu7KgpTcKmyLxm5WJuSyipGwLBzEPxe9SCqfKXiq1a1DKEkhrVF1ZMevNtMzrdMphShY1U,[object Object],2025-05-20T13:05:07.000Z,42,2,17,45,459,179,Skipped,0,9.3
5oecgNEbgwMfGvFLiZ7usKgGtTtL8LyawmretAxnyxovQExX4ad4hKc5JPCcpvrVCEXNhAQKua7LTP9Z28Cg32mB,[object Object],2025-05-20T13:05:07.000Z,86,7,1,24,385,232,Partial Exit (Win),0.05,9.350000000000001
4LWCqS6y4zJrSTJzoShsgFqVPjN6WV4b6ieEhXgUu72WnM4wjJts3aJKDaF8oYQPFZbk57Rg2A3xKSdFz3AS8iJV,[object Object],2025-05-20T13:05:07.000Z,95,6,28,46,16,66,Partial Exit (Win),0.05,9.400000000000002
4AtqZwQhpK4sH4rqg33CtAjWwEw16AS1S8jRAt7jGrXzcwTHcEK8pGXzYMDBPhDTSPGjWL1JT9zoYBeeCpKwuQ8q,[object Object],2025-05-20T13:05:07.000Z,1,3,21,65,386,9,Skipped,0,9.400000000000002
BRUA1GCNKYygw4J78thAbNkj5SMLKK9yHJQZz9aNgJLo7MNQAsFc3WnP8CQEhkbjJuNAHE9bzSYvrAnbBVFLgMt,[object Object],2025-05-20T13:05:07.000Z,93,7,4,21,32,89,Partial Exit (Win),0.05,9.450000000000003
bRPpWeXMVqQ2rZdvnyQnGpKtda9sbJtsg2jtZtYrKi1GSXUMwpcnsnxmz2GY9JCy6sioLuunYN8AbDWBbWfqLg8,[object Object],2025-05-20T13:05:07.000Z,6,3,25,69,230,77,Skipped,0,9.450000000000003
3vuVDzkiwwn4ET3Am3F4oNxk62fyjxsNvuGCvb7E6nQk5xYGn3YTcfhqmMeqgKfV1nLYdCc4gpLQEpzSGDMczPyc,[object Object],2025-05-20T13:05:07.000Z,28,4,18,64,499,298,Skipped,0,9.450000000000003
4UqrpV7iTnwP8ti6rMiXcQ2FiVZ9TczP9McDTRiPnpcwfqvCpiEN6F8hsKRoAzhuPesa2ASdZ8njzvBbmMuDhytY,[object Object],2025-05-20T13:05:07.000Z,35,2,27,93,455,44,Skipped,0,9.450000000000003
2QEGLJipBCft44oSpiBtAkxZ8bBUYAa4YJMgokj2KihVk7yRUSaqgt49cLSBTtdhED66VJUhQNh9LE36TLbRhiLp,[object Object],2025-05-20T13:05:06.000Z,4,6,12,35,491,298,Moonshot (Win),0.2,9.650000000000002
2hk5GwsF7xpQsFK5TbpqXacvbtYS9XTL4gMbR8GEesJPU11Vq5rc8imkT7ZGgjTCxAsM6qbwKJAezcRmPnE8eJJm,[object Object],2025-05-20T13:05:06.000Z,93,1,24,90,438,296,Skipped,0,9.650000000000002
3gTgM6cXxPJFmEGSuPT7yeGNrxs5jDe7RtrDXjWxHV2WNTkeJETZyWe7pSMMG1KPUdJcyq5VEHWMFH6mPuskeHqt,[object Object],2025-05-20T13:05:06.000Z,41,7,20,6,421,294,Moonshot (Win),0.2,9.850000000000001
5YChCmZ9H2N3QQcBykFT9pPvkP1H1TMcXbg49qnntLP1aUypvUFsurJwAGwHMppmjHaStHPCYXAyewzXqTjPihNS,[object Object],2025-05-20T13:05:06.000Z,15,4,4,98,194,98,Skipped,0,9.850000000000001
2V9PpfdwNj6DFLEHdMN3nXPm7oxR9h1cjF6PcCXkh8DSKkYxqqLtDWf7DQYJUuG2j6xsWPKoGV25QoVQPkb5MZU9,[object Object],2025-05-20T13:05:06.000Z,52,2,13,68,41,24,Skipped,0,9.850000000000001
qehvRGwzgEj1rAiZ3pbcnXrM9ZgCWFhESQkTrb2V267hDMR6hmKBHc1e6mR6G3J1cs3yT7ngAR2xG3ZbA9GftHM,[object Object],2025-05-20T13:05:06.000Z,16,8,17,10,68,18,Partial Exit (Win),0.05,9.900000000000002
pz7wHPzA7BqBYrPF4ySmKgTH8dsYHJtfsBqDiZFXaMwHBMXJ8TmumzG2tVHbvnD8eWwDXrwmJqMQudb3fgw3fvT,[object Object],2025-05-20T13:05:06.000Z,30,8,8,41,445,72,Partial Exit (Win),0.05,9.950000000000003
2uRnXus23b6CyE1E3Nfj2595ocCVvasVL7HjzjM7q5mCKaoX8ignCeej76SL1FjMWn75WxMtGsopEfi5cYpq8YXm,[object Object],2025-05-20T13:05:06.000Z,0,2,9,62,28,202,Skipped,0,9.950000000000003
6MDgbSaqUvwVHDd1eWFRroBFzdZjxHBMcsxyquXVLuEB5MBnoxUHojaqFExe3nmB5ohsqRYYCLTg8HCgkyCtXDq,[object Object],2025-05-20T13:05:06.000Z,25,9,2,62,238,293,Partial Exit (Win),0.05,10.000000000000004
2R2iAJPuhVo84WZC8ozYpTDB23kzs6Sun1bzNHYu76q3aR7EneZyWzZHmtFTAPL3Fvtq2tjKjcrhUxcZ1efG6cLH,[object Object],2025-05-20T13:05:06.000Z,76,7,10,7,461,168,Moonshot (Win),0.2,10.200000000000003
