Signature,CreatorWallet,LaunchTimestamp,InitialLiquidity,Buyers10s,Buyers30s,Buyers5m,MaxPriceAchievedPct,TimeAtMaxPriceSec,TradeResult,Profit_SOL,RunningTotal_SOL
DxdEDyJi9AF7q11PZR88rhRRHiwrbHrCVh4Prdn15QX6Sp68kSKuFVfSynwgsBHCdUeoeaRs9mrZ4ovuWkNvEBs,[object Object],2025-05-20T14:45:27.000Z,21,5,21,36,69,84,Partial Exit (Win),0.05,6.399999999999999
3QnPp7EnArhwiMQDtEzDvgsS3sfJFFoAjBqGZMRm1CrQ1t15FxgbEDitegnvrFgfrV6qLQhyACDvJbGsz95LbHQQ,[object Object],2025-05-20T14:45:27.000Z,2,1,25,23,4,137,Skipped,0,6.399999999999999
S8HmJv49uiL5yjt17UXuzj4G7pgYimKXMASDCCr48DFVdDrUWWyLcKfm8P2y4CaVwaPHQqHSKDupBvEGu91GPA9,[object Object],2025-05-20T14:45:27.000Z,64,8,5,72,251,257,Moonshot (Win),0.2,6.599999999999999
2xkmG9JRroqztWosuR6xfN93TycFzhGLN92Up6oZP3vjFLi7EgvMw7PGiHqaQkz6LPS3P4QLhwoNc6umGEppgkpm,[object Object],2025-05-20T14:45:27.000Z,62,2,20,48,284,112,Skipped,0,6.599999999999999
4NUNLmqxUJPxvq9H781mEmef5vMk91NgpJ6BYEoungSeQajrrFydYgYfffL9JAoqY2yvCsayJqFVkWAxv8c49Rzk,[object Object],2025-05-20T14:45:27.000Z,48,2,2,69,24,53,Skipped,0,6.599999999999999
4rcJEL1ddujRUhhHxy8qyZ8Cye8D57rrxKGWSpCoQRzTvdHeEW1qEcV5dGEzsibC3yvZkW8jvWqx5M3AYrGXXh48,[object Object],2025-05-20T14:45:27.000Z,93,1,1,20,56,161,Skipped,0,6.599999999999999
4Hom1sSRBsUodTKeTewh6WvdthtSxTPQn2HTzehY7vSsgnrjNWSKicSDSFzRY2qKAuYMe51VVtiE4pjcaSxJfdA,[object Object],2025-05-20T14:45:27.000Z,37,5,2,54,165,153,Partial Exit (Win),0.05,6.649999999999999
MJF8eAoTeGN5pfsoKcZB4TAtwjKf8iNcKQMwMmTXN8n5SD9KkU2HtGtQRfHonZMbRuzAogoF6hUnqTq6a9y3NLo,[object Object],2025-05-20T14:45:27.000Z,3,5,22,36,247,33,Partial Exit (Win),0.05,6.699999999999998
3mB91sJ8URdraBgiHBMF3TwmbbpfM12YEQX7uVXQLuFSNRoFUEbYvjjS5Q7ESLDDChxQqD9BjkRWwdrSW1i2k4fV,[object Object],2025-05-20T14:45:26.000Z,69,7,9,92,206,171,Moonshot (Win),0.2,6.899999999999999
So9Gp6it4cGq3tAdCexfLopanJj3cQwJVZRN7wNWWaHsxabMjKyNiCRyEXrph7TZnaYYvRAjRpXqVi2j9cP7oZS,[object Object],2025-05-20T14:45:26.000Z,64,5,4,82,83,97,Partial Exit (Win),0.05,6.949999999999998
4NR79UZfycj6TbrYkVyn5WendXkXtVqUUGAt6KDkmZvy8pXek8WjyGvUBhEYzMJukXY31NC8k8QGAEV3mveQJWa3,[object Object],2025-05-20T14:45:26.000Z,8,5,21,65,443,293,Moonshot (Win),0.2,7.149999999999999
2RfimMahqz2P7pff97gu3oPvUcp9qJmUrEE6WQ11JdGpNRTNsHmFQiVd3xYCqEM11w6Suqq5Z4jLgobgiHiwwo3h,[object Object],2025-05-20T14:45:26.000Z,79,8,1,74,22,261,Partial Exit (Win),0.05,7.199999999999998
3abj8aY6F8EqQ9xURVFmgwUpqQEeeoWjmJW9K4HtatvEnHRFE5WFN9P6QgwVvxATGJETq1nJ91CQvW9SkyxDvBjp,[object Object],2025-05-20T14:45:26.000Z,42,0,19,5,215,21,Skipped,0,7.199999999999998
3QaA3gygU6411vf3DRs6L6GDdMnpPkzqqNRDGsiS5awDdtcFi2CiL7ajRisL9X69zHGVuEPV7wZuyZiQ5ZDwJ22d,[object Object],2025-05-20T14:45:26.000Z,27,8,14,55,475,264,Moonshot (Win),0.2,7.399999999999999
24fwqRCXrEUxLra2ow8gG1cLng7Wn1kjHg52pbsJkzAugxJTRuH8tmXRYBH9TDoVn1LBF9UJNCuwEqw5bMijbMWJ,[object Object],2025-05-20T14:45:26.000Z,40,3,0,91,431,54,Skipped,0,7.399999999999999
2fTpM4ftQrMD2U9zMuSTV2yNWDchjasjV7hMLp2CibU162mp8jVgjZ2MjartCy3GJ7yEBw3YWqepHpSjMULcSEBx,[object Object],2025-05-20T14:45:26.000Z,63,3,28,10,194,210,Skipped,0,7.399999999999999
2BRoVbY7EhzGb9JPLTB3SDNQaRiDVSvSVHkufnFz9C2w5uLipAsqS8wPfExqQoaghVADL6i6xv5tMv5NtPCeYBxZ,[object Object],2025-05-20T14:45:26.000Z,53,3,26,6,328,240,Skipped,0,7.399999999999999
3PDGtcdqK3rkZSB2oXCjfua7mrwtVYot8QAUkYBMNDPEdAMVZijg1dEErhxGdmDnTWqdPAgXNTrvAB2jLLyjed1,[object Object],2025-05-20T14:45:26.000Z,53,3,11,84,457,108,Skipped,0,7.399999999999999
ihrzTAcFTmoTBpoZM2613svmC9pnLgYxki4oEp47ehocBc2qHBxvCWKaJ5CLoQ9vMrpTpYqEBjs3qtqaP1DnxoM,[object Object],2025-05-20T14:45:26.000Z,34,5,16,74,95,114,Partial Exit (Win),0.05,7.449999999999998
Us3XaYpfNW8Ru698HDPotfDiGuYrmLu1zGf54pA6bhU74Crc4Y4s2mrZtrogrk5rDbETyR1FZtmKJ4sLdpBvNwD,[object Object],2025-05-20T14:45:26.000Z,87,8,13,60,415,55,Partial Exit (Win),0.05,7.499999999999998
62pkErcapetH9MmbRrjm3CbjiCfLJRosDczz9pRETCJ3yXcAz8JDQa1Gp3vt5FhmcDymaAeNd7cXx7h88zD8DvmF,[object Object],2025-05-20T14:45:26.000Z,1,5,26,74,211,53,Partial Exit (Win),0.05,7.549999999999998
2UzvandKjAKCY7NzpadTkKxevDhvoCZWm7wPsnaGYD1UPVUNioGVzXXEkSzbsqr4EZbLEjnBXn2kM7UCfWWprU29,[object Object],2025-05-20T14:45:26.000Z,3,3,28,75,342,7,Skipped,0,7.549999999999998
4aTVpreRrP7wbxNR1AruZ7C9ybpW1qS41SeAPFijywPJDzuMTpW5g2KXaJqHagXFVwVdBrQtQVNEdHrwNegTSoNe,[object Object],2025-05-20T14:45:26.000Z,66,5,18,55,34,156,Partial Exit (Win),0.05,7.599999999999998
2tZFko4yK3kA8bWPJHL7PbBjA6LMuwZwGDaWa1oNnRZkwHdfJdPUj1zfnGthosYJT3KDsBb32a9gnE1MsFXmSDZw,[object Object],2025-05-20T14:45:26.000Z,48,5,11,51,44,236,Partial Exit (Win),0.05,7.649999999999998
3NqBUuom8sDyuMyeECNbopvEXipfNrkVZG5xhmR1ACSd5rwnNnXjKCXNhFo8srNSVdJg7uwdFgLAFneRnAVJiN76,[object Object],2025-05-20T14:45:26.000Z,27,1,8,16,142,270,Skipped,0,7.649999999999998
2ExLFgM4wGDnv3Bj2u2yVgzjoxXin8AeJ5gYnFNHBpLpgvZ99LRwHgfvAW2aXqq7VjXN8LyLjE2dAm4dMnzGmmAY,[object Object],2025-05-20T14:45:26.000Z,9,2,26,97,200,264,Skipped,0,7.649999999999998
wSn7GsA6MgfT8izqjEnb5agpM63qktWRsj8a44ZA1xkFR8aEeTz6GKhmnsgX9GNQk1LvUECD1sjGLaBWkRnp1WF,[object Object],2025-05-20T14:45:26.000Z,64,8,20,75,214,1,Partial Exit (Win),0.05,7.6999999999999975
5FPYSZeWFURQaNVAMKKKF2diuDmprryzY3A3ojpQdD7xY6NSYHgRMihPm6arHGTGwMb8ndnwzBjoSzWUS8Rx8Ktp,[object Object],2025-05-20T14:45:26.000Z,96,4,23,76,218,95,Skipped,0,7.6999999999999975
3rtPttxhW3UuZMv9kyGDuXvbpL2V9tt3yQ8oVidXfBEat4MMrdBbZ45WA7iX3xd2JScFzLJMJYvBw8cqbaEC2pKf,[object Object],2025-05-20T14:45:26.000Z,90,6,13,57,360,209,Moonshot (Win),0.2,7.899999999999998
4kZEavjCtewGhzV869zfbfzMhhVjUq2YbQUn5uFvT6rhLg3CAuTNiAcHH5ANBVAfoZK2bFbtnuosbtz4yifLHyx5,[object Object],2025-05-20T14:45:26.000Z,83,1,29,65,38,67,Skipped,0,7.899999999999998
4trrqJF33cGT8QDfG84j7RajsjsC84zFd67KMxySXRNa6aPQWnkBAoyxkTqHLXwRDjUZ3Zcj5sR3ZcDENDJZZ19L,[object Object],2025-05-20T14:45:26.000Z,84,9,9,51,138,250,Partial Exit (Win),0.05,7.9499999999999975
z3TByzfT5fR1scBRpDd4yTiHsTawgMNJC3oZjdU1x3SEntvT6YDB6e4EZa3qU42U9xEr1XgyZ1SNUJzC3mPvtb5,[object Object],2025-05-20T14:45:26.000Z,60,9,16,43,144,9,Partial Exit (Win),0.05,7.999999999999997
2pq9PWgTcVxHzY5rA3QGN3KT8iYSwjCyiNwW1pwJa1CZx8ykCqXKWsJx4ZJozPoYmeMgr3ZPUugY7ZXfuen57Y1M,[object Object],2025-05-20T14:45:26.000Z,26,1,20,10,208,58,Skipped,0,7.999999999999997
25ngNeo8YYgDErGah4a7uc1w4zNAfUdiTNy1KHexmwdfQuFh8bzKaX1V2qdVgBnJivH6hGew7DTZmmXRgguncXWp,[object Object],2025-05-20T14:45:26.000Z,92,7,5,71,302,228,Moonshot (Win),0.2,8.199999999999998
2F2HWDzpMuYHdqwSmKtkgxh6hdr1QycKG18xbPVx1WNmELZcsGbgLwg9cUBneJME64Y2oA65GoB5keoJpNzHAY9S,[object Object],2025-05-20T14:45:26.000Z,53,7,16,34,87,159,Partial Exit (Win),0.05,8.249999999999998
34DXdgvTZ92w76vEjLUmhsbVkfF1ZnuoiJ3NMk1sC73QK5NaZcpcw2VhVuCidQXN8TPZndpgG9QQHcjkS7ERsUu3,[object Object],2025-05-20T14:45:26.000Z,5,5,3,20,450,229,Moonshot (Win),0.2,8.449999999999998
5gmoyyEJRKZTzomTEP38EPyNQJDQStVn4QC7s2JWveeJueLZCUAFEd5Kv93a46B5iPx5wBwYCSZDQwdN8Fjkp5vs,[object Object],2025-05-20T14:45:26.000Z,84,1,14,25,358,152,Skipped,0,8.449999999999998
4i6b5u9hWJwv4eFXtHAKpCTArrD3eu1bEtu2nPV34a6nJZbbbax1H2QzsKuKPtwUAtLwQk48o8yRTG1zu1EqaeoR,[object Object],2025-05-20T14:45:26.000Z,39,2,17,96,470,109,Skipped,0,8.449999999999998
4JVMKw2XrxFu7sG1kWjz8xfFCPAVkGKk2mGsbydRHJasSgqVfCPvG6bj3t5AUdnEQv5g9BbQeYgMtuBDggUvtWVy,[object Object],2025-05-20T14:45:26.000Z,67,9,22,28,425,42,Partial Exit (Win),0.05,8.499999999999998
4cmpex4DDVhvfoKYspMusjUSrkES1G27GV8tM9KEGXL3NCq3V4Lq3TYUPSzobG7F8HUCFKHig9BWh9TVaiLWFSJ3,[object Object],2025-05-20T14:45:26.000Z,75,4,0,58,430,70,Skipped,0,8.499999999999998
4QvgAvey1wkhbLrAnjnfUj9Ftqzv9eoPZ8RPXeqi4pGCp4AK9anSWN3nuYAhKqXAMGqGbh6KRvs22yWEDdXSEqE2,[object Object],2025-05-20T14:45:26.000Z,12,3,13,66,102,255,Skipped,0,8.499999999999998
5J1k7J69GEf3StDZ73uBsB1KVPb5Rt3UrJnyF7vxkfz3i4efekwJV8d3qN19oxh2xTuFaXSb8SuByaMXjECh9JyQ,[object Object],2025-05-20T14:45:26.000Z,23,8,7,65,9,274,Partial Exit (Win),0.05,8.549999999999999
ENWKDj14arAzPWC3TFChvSTxZ7a73k3kmJXwpYGHEhYEdwnrnizcWhjmTstLVmUpHDHiwNzbMjaDXr5HVi82zft,[object Object],2025-05-20T14:45:26.000Z,62,6,0,53,222,175,Moonshot (Win),0.2,8.749999999999998
4qtsHoB8rXfVVtadLJLP1GBbESx86sHTvFtMujynqCawS1FDWHuiwo3VVdmtEQ9ME2XZn8AWasJXsaD97vFNrLBS,[object Object],2025-05-20T14:45:26.000Z,37,9,23,59,285,235,Moonshot (Win),0.2,8.949999999999998
5JKeJAfoisNY4Lam9Ur5eTtErbZiavUxs5LooHmHGARZyZczpdj9dNNGvsKVZah2jCFDTEcB6br5brv6myssY3eZ,[object Object],2025-05-20T14:45:26.000Z,81,6,25,39,442,135,Moonshot (Win),0.2,9.149999999999997
4vwgP9sPyPpsTJA2CJ2Fhx4NLnUWbj8xATV5y78DUD9sdqMLbXP5mCYQsYvuQo1JpFzEMhU6sULDXEVZxyQLFw1r,[object Object],2025-05-20T14:45:26.000Z,79,2,2,89,171,231,Skipped,0,9.149999999999997
3kmUTEJvQvXhKiuW2ZtmZieQveoc8K1VscnFTLNf3FTa1u7zKTYBgVDWs1qSe2zrYRBUfvBkDPb5xfYobTgRDpd8,[object Object],2025-05-20T14:45:26.000Z,3,7,0,44,257,38,Partial Exit (Win),0.05,9.199999999999998
327jmDUvNPy6rQeTEhLnFP2u6PU5yUBgGR5YT75a2YqMvN5ZfX3ipfqNaTEVL27TxmpGeUbevt99cY3eVArCZSqP,[object Object],2025-05-20T14:45:26.000Z,86,3,1,54,133,141,Skipped,0,9.199999999999998
3sEvQiCQiXjK6XSKhW8bGWCoCiazeNGZrJZ5eVacB12iMqDriYCKef2QiES1ThaP2ZPBNkBQGWqx8TXg46CAg9f4,[object Object],2025-05-20T14:45:26.000Z,33,0,15,53,256,9,Skipped,0,9.199999999999998
4pqCfvGfjAqebKCVpQwVbVAF6gZwdYkhvTxw5D3cMmzgqXaS4JKymNBSkBJnNDohZeuD4io9jBqUvzm1YRJ2gxc,[object Object],2025-05-20T14:45:26.000Z,13,3,19,65,245,153,Skipped,0,9.199999999999998
2SrGmqnKba1aWrAn3C1dLSckCsJeBrKE52ViP6cBUKXujKd4AZnfJg3v3RPiDZ8zpdmgigQAEujjvPU4QEjfVtvX,[object Object],2025-05-20T14:45:26.000Z,82,8,11,11,222,113,Moonshot (Win),0.2,9.399999999999997
33oMmS6HWQEB6LiCdLTzKtoR9To12sidfWWH2zM3xnkHZCmJbUMfvAMSXTNg4JxFo2KQnGmf5snXMJvVPNSnXTEJ,[object Object],2025-05-20T14:45:26.000Z,39,7,23,95,426,289,Moonshot (Win),0.2,9.599999999999996
44GEUz3jp6iWDBkzYK3J1oP2jpwcK2ZSXxBc5ZtKGmPs4Anx1zD5Ty3rzSHcsedScsbnNY85nLmcmwvs1Dw1Nq24,[object Object],2025-05-20T14:45:26.000Z,44,2,7,91,280,256,Skipped,0,9.599999999999996
5MWyPQ6uNM64RC5FFuUv8EuwuuZeSa62MiZw7CcRBK2UgL6i3vxWMLdmhGiLEjqNKmX3kA9LscsQRZ6wbihw2U7J,[object Object],2025-05-20T14:45:26.000Z,80,8,27,40,51,32,Partial Exit (Win),0.05,9.649999999999997
3zfx8XPj5vYbmwL7DW24jsQczBKsfksrDXr2xdbos6ikdQiNmqN2rrzhwZe1RBAgSMTZtyCS4n3hcGKt5Qi6mfr8,[object Object],2025-05-20T14:45:26.000Z,36,0,22,26,49,68,Skipped,0,9.649999999999997
7XMPVNVbAmFZnC3iWGJdZm7j8dTCU9snrhqnKhYqDbbahHtfnuFHJ3JHxv3RPdoDmxNnYgiy3G8iq4d4QHkwVyE,[object Object],2025-05-20T14:45:26.000Z,57,6,29,94,153,46,Partial Exit (Win),0.05,9.699999999999998
2HZwyUHKkd7DpanjEV69bBRqdom9A9V7SYCmTNgwUTkEfJHiy7E1XuEFMCG3hWjpW4ERbZhmZUy31Pa2TpnK6hCa,[object Object],2025-05-20T14:45:26.000Z,96,4,8,75,400,262,Skipped,0,9.699999999999998
44hU3vFnBzuM31w7wmNXnymChUjYuHrjSrMkL2yrJwrg62jUi7jnUCgp1KoANLpnevtsXGR6eWFExaPUrc586gW4,[object Object],2025-05-20T14:45:26.000Z,47,1,8,37,180,44,Skipped,0,9.699999999999998
5nDpAvvDfwNpgHaUbQMy72rgTaRF7jMUGfjPurBtzWNrrJVH27jymkUwovyVPR7xBt7DhzzCaWhYZ5njrT3h7bRW,[object Object],2025-05-20T14:45:26.000Z,44,2,24,70,102,193,Skipped,0,9.699999999999998
4tAU8Sh4PJcrw2rScUSwp5DyEQCTChs6Ui9HfWwgBYMdsFPVR6j2V4THWQARuqd5ha5rtDNBA7xB33jwK8WrUpFL,[object Object],2025-05-20T14:45:26.000Z,96,3,18,79,341,230,Skipped,0,9.699999999999998
4jVQyqgo8fc8moCHDe7bZ6Y7SHfvNsqSakYhuf8K7YFJ8dnVdeqpvXPnmCm6fzSDsKPUHrbckvXQ8hVkR7cJ6HVr,[object Object],2025-05-20T14:45:26.000Z,65,4,26,56,361,22,Skipped,0,9.699999999999998
CU2ybhEevy7dQxbYKPSyRuEov8QDS1EmLWAVaUXno1Em6ZiSiooQnUCXKwFj1BKZ835ERxWB6cToVA7gFjFbZEc,[object Object],2025-05-20T14:45:26.000Z,19,3,24,31,65,116,Skipped,0,9.699999999999998
316jgoFQArW4EzKUjJcStsbDWLXSrgXdMQECEJdwMpfBJ3WwjqcEASns6snckCLmfLDcuLPi8o9zdbzSyLVQQ61D,[object Object],2025-05-20T14:45:26.000Z,40,8,7,11,92,177,Partial Exit (Win),0.05,9.749999999999998
64MhnEPSqfd2aibbFozoSdJQCo7q8ftevE6pAp82XjKQwZyqnYfALjkNZyFy8rRhHapWpuQrUoHutG8jWbk3bjX8,[object Object],2025-05-20T14:45:25.000Z,83,8,4,29,305,6,Partial Exit (Win),0.05,9.799999999999999
4HoWpRD1BRexLyRK4eDCWq8X1q2YLqrhDF368xKkFXpVMH3qJY7BU25yMQxnFDfXow2idGiMZLwTjW4oZTNejgY1,[object Object],2025-05-20T14:45:25.000Z,39,8,9,46,293,53,Partial Exit (Win),0.05,9.85
2wDD1WMJK94FPZBNffQLoJyMkiNm8gYpMEq1BybxMjf1SAPtdo9s8RtoHZz3Q6VJ5x3pidetmsp9juvrY8oax5kK,[object Object],2025-05-20T14:45:25.000Z,96,0,22,44,299,267,Skipped,0,9.85
4VwG4JUEnPxrD7v1yU8x4BYgYgkPWE4n6Zhi3y9QgfQe9gkf7FTPDdknZKrz5oV3WPcqnyHTGgHQdEwTHxps9iHV,[object Object],2025-05-20T14:45:25.000Z,62,5,9,19,479,153,Moonshot (Win),0.2,10.049999999999999
2JnpARK3ZeUwtL5nmF1m2SJnVUmbAszDEJKjKAFoQ7cLLpUKBgzi5obWUTFk5MZpCucxfFswMz7NWMhTp5e3FKet,[object Object],2025-05-20T14:45:25.000Z,85,1,27,9,86,257,Skipped,0,10.049999999999999
2eseACp3LShuu13Qs2QEapGHchWSiGWmE6bUPCTdpPp5BhcSNGgjyZGZXbMmkya6xcEL3FKePEWz9kBWYuiRSaXD,[object Object],2025-05-20T14:45:25.000Z,79,8,4,69,206,204,Moonshot (Win),0.2,10.249999999999998
4pLgTP7K4rEeKCFb368M1HcNgVhu1MxqyB5eoquqmdZqp7MKyr4ow7b1s9DTMLgXpyPAob3uDj3mLbAjN3DRqqkJ,[object Object],2025-05-20T14:45:25.000Z,52,6,17,64,499,11,Partial Exit (Win),0.05,10.299999999999999
5jhqqS934tsT9Ziu3uoiZwRiUgdrHQh1ek8SwdoNtwJr7aShJxid7eKKpVwMKdDfcMKJr3BQte9LC2r9g2Ro2vyZ,[object Object],2025-05-20T14:45:25.000Z,12,6,13,15,94,192,Partial Exit (Win),0.05,10.35
2SqHeohTyNswexe4RDXzYiGPMthShsuWBoD3QYov3koY21DjXuws12vMqJqVES1v56pfSpGSNBdgps4dndgaSVdJ,[object Object],2025-05-20T14:45:25.000Z,38,5,17,2,55,39,Partial Exit (Win),0.05,10.4
4ordqtAGHhXFTFeEY24srZtuH3Gt69mm1h8iqfXR56FXGxT2SnqYbchSjwM57bjxQarUYjiCN1Hws5p7QCFTN1r6,[object Object],2025-05-20T14:45:25.000Z,55,3,24,88,424,146,Skipped,0,10.4
3aAsAgr5Qf9XLzgf94eDxQriD3GQpxmHmzbe6gC86hUMcTLRKoPQT6gcvrdFMv3BhicgGiyWZMv613NJmk3ezS2J,[object Object],2025-05-20T14:45:25.000Z,57,7,12,21,42,242,Partial Exit (Win),0.05,10.450000000000001
4HMMzDkD3v7T8E4Vq76pfRMaP5xZRrUS9L1BCWeRF4SdekENwfmjwhRzY6sLRLuo7YTCBeoxTVmqnNPS8DfjRxp7,[object Object],2025-05-20T14:45:25.000Z,76,7,8,29,263,24,Partial Exit (Win),0.05,10.500000000000002
4ys5JndrZJ4gRVv3b3eYuycdR6gAeE5coWo1wCN3zLZ1oF4gwp5y6snuz7GtVscJTuEaAzjpnJPxLC6kozPXVodc,[object Object],2025-05-20T14:45:25.000Z,82,1,26,75,315,255,Skipped,0,10.500000000000002
46RpgGgyZtGu5P648WP1kdV3LGW5FThAVddMjFMLPD9tihvDwCTmYkRWK4DGfLapDbraYhJCb89o83E7Q5nQQn5f,[object Object],2025-05-20T14:45:25.000Z,44,2,23,4,19,81,Skipped,0,10.500000000000002
5D9qW1JE6d3FRY5V2bWpryBTdxdBhbeEMzg47xYzGypDxFAZX6Ybq7KpuCzELR2bNjpJ6eGCxL4TJXuh9udiXYc3,[object Object],2025-05-20T14:45:25.000Z,22,3,16,14,79,34,Skipped,0,10.500000000000002
2ncRp8EQL3cozcL6wqSFyDiQQKALNhDLvEJg5dAo1bn5ob9EqoijzzzSZrgtv8H6Q7yEZ81EEB2waGBSJkCdQDFt,[object Object],2025-05-20T14:45:25.000Z,83,6,25,46,132,201,Partial Exit (Win),0.05,10.550000000000002
gNPZyiHiPHRSv4Ry6NbZjjU1ME8AfRVjFeC4dPNdizZSCivSf7xa8YurUKzVtKhA2CMaEUk1wgi7GsKJTV5Kiav,[object Object],2025-05-20T14:45:25.000Z,26,8,7,81,89,245,Partial Exit (Win),0.05,10.600000000000003
3Ys9qZsG12xU7N34ykdGKT61mDjawYgRXV9Lg2G9CDvWRYGjQtLwcvkFsogAtwJkZ4omMfmD8vuvf8YDvt74uAeN,[object Object],2025-05-20T14:45:24.000Z,83,6,25,65,217,85,Moonshot (Win),0.2,10.800000000000002
5q1wX1vyzo26PEsWTCdJJfccQgNVZQae5aV4BdBu2dqaDMhDgQLLVVwSHMuLkmiDqhBTCm7ckiUJyt9ZuWDBAkmz,[object Object],2025-05-20T14:45:24.000Z,85,9,3,21,451,238,Moonshot (Win),0.2,11.000000000000002
5am9fG8QxJSHNx9G82dvtUuPM1aKiiudSCD1R4fURh4uT6FWbD8rS8dz55oEwEzRKUa3eck6fJb82bGfpsE6Bgp,[object Object],2025-05-20T14:45:24.000Z,38,6,2,86,322,229,Moonshot (Win),0.2,11.200000000000001
9FPeobMdoDMQ8sgmJNKxYGTQCs6z7q1ZS5R5Sikxbs9rdmdVHfNMJ1xeHnQ5KYBdZZzJ51PKDASivyLjjgDQN4p,[object Object],2025-05-20T14:45:24.000Z,71,2,27,91,63,86,Skipped,0,11.200000000000001
62UDRkgH5XifxSFifjXnWGr7CCaUH1pKqWomDFkmHcTd3gvUAJPEbjMewUTaGqAeyC2cEXCXLzdYVtVBvDZKxyB,[object Object],2025-05-20T14:45:24.000Z,94,5,23,73,360,235,Moonshot (Win),0.2,11.4
5A9EhokKrj4weXBZkAkUCcgwMjAGz9biffaGocHf2Bqr493NdLzpdvqR3TZ2gbJVdt3v5GxygaHHrJmfkohLMbXi,[object Object],2025-05-20T14:45:24.000Z,1,2,9,5,376,111,Skipped,0,11.4
2Na5evEphiHpeKeD83Mp25v9yHyjtpTXMpYGrGHTsBQWhmaXXKLQPy4oR8RDRZnhyTbHVjryng39tJ5xbmYRM4jY,[object Object],2025-05-20T14:45:24.000Z,58,8,10,86,457,33,Partial Exit (Win),0.05,11.450000000000001
MzyeptZbtSn1WjcV1tDVdcoYBW82ZML6xCsYf6ukg4jPTbsxojmt68iop68gEXgqch4Ny9bkRA7RU6w9wS58Yhe,[object Object],2025-05-20T14:45:24.000Z,46,7,15,75,405,10,Partial Exit (Win),0.05,11.500000000000002
25DmAcHmpiFGC5Msavt6uG4azf9djHM2iKFp6JsQpr5Ps2JScrynHi1NW14r1wYJxqQeAPq9soouc7xTGp7Pv7Vx,[object Object],2025-05-20T14:45:24.000Z,56,9,26,76,190,291,Partial Exit (Win),0.05,11.550000000000002
RFbc5jGkt8NfRkksH456WiZdXvntLbvbpawDS6kNHBxjWvL35pAuHg7yeaR3XQXPSYuHBkJfqBp9LT7hdnDXW2i,[object Object],2025-05-20T14:45:24.000Z,55,3,5,42,454,16,Skipped,0,11.550000000000002
5sxu3VmTLErSvXVytSPeNL2fJNY51aSNLD3QyjPp7vhU55Z7cphiURMahsAKZ2CDkaB2Ys7jroecuFCeGNKHj4gy,[object Object],2025-05-20T14:45:24.000Z,0,0,7,7,429,15,Skipped,0,11.550000000000002
554Lkjmrjn6oinX78NJJK4vhY9DDaHFfStMSFwjYE3UZZ9v6J7hnefTKkY6hgKNcjVQTF9pquASsEFZzU28vV63J,[object Object],2025-05-20T14:45:24.000Z,10,1,24,33,280,296,Skipped,0,11.550000000000002
VNDryAJPMk4M4RdmLTvzPZdcDkM5nYT1s5CbdZYXEoyJj9GtnPAc1bmiLDfNaCRxpMhhxUyj18Dss653B2yN5et,[object Object],2025-05-20T14:45:24.000Z,84,4,18,23,206,87,Skipped,0,11.550000000000002
3sk6zDWtoUNsKwxMV366XzLuyweYBV9xu5o3HJBDyWeAbrnMMQf7x4GuuE1CHQmtG4ZBjUitXZ3VWZYyVfqNkuvf,[object Object],2025-05-20T14:45:24.000Z,69,0,24,33,232,134,Skipped,0,11.550000000000002
4etKFfaayB1wXtb46P3H93bfahUESetQtrsVoZu6SWbg6VuNcK7tEeqF5i3dAccX8crVQD1M7UgEwD675wAYyhxa,[object Object],2025-05-20T14:45:24.000Z,30,6,19,14,490,21,Partial Exit (Win),0.05,11.600000000000003
5ZkyVRrFbCcDxKNkqVYzXj38MhSDd8y9aXR8793ufaGLb9Kuz96igpomEf7LqRqkHrk2qoHE22Poa8m4PPb6KgfL,[object Object],2025-05-20T14:45:24.000Z,92,4,13,72,134,67,Skipped,0,11.600000000000003
2v8PmN2MyBJkVbFJfvBDVsmvjNVUs3nE4RZAx3H32BmqcdjmvFEX8cyv8iDx7hRs3bjx99SmdNwPFAT9JpsoFAhc,[object Object],2025-05-20T14:45:24.000Z,90,8,25,49,302,240,Moonshot (Win),0.2,11.800000000000002
tkSqbZWcuD7KgAQ8YTSzrdKwPnL2Rjo9Tt5g1vHjHuFZUK7sfaxUvyrHR1vtbm82CPP9NTFeRfF9MfkBZpi3LK5,[object Object],2025-05-20T14:45:24.000Z,59,2,1,51,431,42,Skipped,0,11.800000000000002
9nprvXA3pGccCsTbwrjHfw9MWwL66qWdQnjL6EY8YzSQBfk6vUUEYxvWvjdxywWNyg9os1S8UbRmM2u1JzPHp43,[object Object],2025-05-20T14:45:24.000Z,82,3,17,89,41,32,Skipped,0,11.800000000000002
3TdWY1yQHmKB2c278YXzQReEe2AgwbQDRvLsMVqaTjfwybHg1dGXXsZYDAbc8FbCsu9fjuR7zkWMt2RN5i5sdg9w,[object Object],2025-05-20T14:45:24.000Z,30,3,11,35,64,261,Skipped,0,11.800000000000002
41NkJ1jUKVUfmYLm5mqwYMukHEnS2RopKzgFHd7sW2RunxhSUSK7zUotDpvCAjrBSo1Aesz9swTTi2PnxwJAq2rV,[object Object],2025-05-20T14:45:24.000Z,80,5,5,5,205,269,Moonshot (Win),0.2,12.000000000000002
