Signature,CreatorWallet,LaunchTimestamp,InitialLiquidity,Buyers10s,Buyers30s,Buyers5m,MaxPriceAchievedPct,TimeAtMaxPriceSec,TradeResult,Profit_SOL,RunningTotal_SOL
HBypnqDdbhkpFfx9ioTJWfw9T4P6xayjicANCb14PEpJceCMP9e2HWiVoS4gzdEEywvpeN2W2mKKpTfijuANKhS,[object Object],2025-05-20T15:44:13.000Z,82,5,16,25,228,248,Moonshot (Win),0.2,7.1000000000000005
59pxMFXgaVVr6GrSPgSvqYSQSpWnUrd5seDfe6ddTo1NudtyRep1AfhQoXnW8YWhsR36nNXEGHXRwmM42vHvNs3z,[object Object],2025-05-20T15:44:13.000Z,47,1,18,65,361,88,Skipped,0,7.1000000000000005
351zNkmGKeWwbaCpzYb45L8dieQLHe4UVuVPDhvceRfuWeG4fUBaS6BC9qQmDsH53moJiX7rKPsJWHACAZ3bdVRb,[object Object],2025-05-20T15:44:13.000Z,7,7,22,4,153,79,Partial Exit (Win),0.05,7.15
5253dGs7u3rvkpJ6Uwyq7x2PAZLtSnbyekPjmKREFRjxUpCRwyHqNKvpm8kRMYnA5a491AHnLfQRAPfaJ23tXS88,[object Object],2025-05-20T15:44:13.000Z,39,8,1,44,87,254,Partial Exit (Win),0.05,7.2
4G1cWvohgBY78P9GN3EPRjgYeCAHrPCATysxgoD2frBBKAaX97kmt4AVfHYH8WyXrj446ZRCMS8qAkt5UKSLaSW1,[object Object],2025-05-20T15:44:13.000Z,79,3,0,52,475,75,Skipped,0,7.2
2wTcrjBwuWvz2x8QEMryE2qE21jCf4HF773d2EK382wE8en6J1RDD7APkH2umX92ajzy8GqAcaJNLZT5bQUXSbyg,[object Object],2025-05-20T15:44:13.000Z,83,8,10,29,325,294,Moonshot (Win),0.2,7.4
2zwtmtidD9sE1zEvXZ9rqrWgwRR3eBZMN1CvGuQ6ZaBLHSqGU7SfBmojnD5uZrsJpcfHFRR9BRA54iB4P162zgeR,[object Object],2025-05-20T15:44:13.000Z,86,0,19,46,278,140,Skipped,0,7.4
27mreiSLFKPzS5EJzLXhhhCrjB4s3ZhwNtp9WiKULF8SRxV9GxDt2GadbZFaN83igUKvkcAeDZT2AKyMi9r6Z8Go,[object Object],2025-05-20T15:44:13.000Z,38,4,21,65,117,138,Skipped,0,7.4
4aUiC8SURMvtxLJT8Y5dgvWBPnSeQfWf1daVRLMxeBgwue97CvCHv92UWJxQV5w5FX47ciJLmAcZCNMxSr9kZJKa,[object Object],2025-05-20T15:44:13.000Z,91,9,3,94,154,70,Partial Exit (Win),0.05,7.45
5YiF4w8mM3moZ9GVtP3YgAKPurMrUbR927QmDsMvn2yr42LYRj9truBX9DSG2iHtpcoXgsgLbhHCXn2MhYRmFqGx,[object Object],2025-05-20T15:44:13.000Z,94,3,19,4,212,205,Skipped,0,7.45
5JitRxNYhAdyUWZaJ4N7D9jALMt2iL8H5EZpvUhpprjfuHsQfWFKd7QgKnCFknKKSy2Ks1VtoQovzXrcAFcehA6v,[object Object],2025-05-20T15:44:13.000Z,27,8,13,90,409,116,Moonshot (Win),0.2,7.65
2t9oqBwvYRYBkcrQtbfoQJ4SssXisPVd1rH9CFmj1gWCSVs2GbKvnxsZESpGkMSJamvVTQC9555kMxhEu9Y8ZzUR,[object Object],2025-05-20T15:44:13.000Z,36,3,13,95,211,281,Skipped,0,7.65
5d2z3AUHePUjFp4iqNvFZDwc1hQPSCQFVh98pgUPum7jeHbfrUUbW855UUCFj4TfnhqaUpysmMQoRSiPkLVvP1Gi,[object Object],2025-05-20T15:44:13.000Z,73,9,21,40,221,30,Partial Exit (Win),0.05,7.7
5MyKxGjMUgZbU1tFq4AfhrZXpT7YSwFxsnp26DVQrPv89v2qKaz1Zoxqvf9geD5CnC57nH3T8zX5Vcgx2weMnLuf,[object Object],2025-05-20T15:44:13.000Z,76,2,13,11,412,0,Skipped,0,7.7
3xdgvVLnUSvY7PZSy3UKasBM9hsHvDU5H7qjWFQzrBQyUoe7atU8kxBBzHPVnneqMeKpuUuaxdJrb8sbQccCswbW,[object Object],2025-05-20T15:44:13.000Z,56,2,6,63,412,111,Skipped,0,7.7
4KP95vkZ7biP9VpGhpk93STczQMvSJViLJgUSnFk7F3mZuRQae1PzZ5BZycemfiGq7pckCS6j3c4Wp9MxMcMbaeM,[object Object],2025-05-20T15:44:13.000Z,19,9,14,39,339,95,Moonshot (Win),0.2,7.9
67kxcngKYm7sjg7kgWod51c66WqEmVNtCX7iBFQzf77npaUfz8gvkGvwwPYw3TCnau4zqPvhkYcjEkDDUcXgmYZW,[object Object],2025-05-20T15:44:13.000Z,33,4,14,37,193,124,Skipped,0,7.9
U9D9YG3XivBDgWHSgrfWrmQyRa7WNvvBpjQrC8sxhFhvpspbYqS5zS9ksscJXLHhMaK9woZvMErJYxAA2phhxZq,[object Object],2025-05-20T15:44:13.000Z,12,5,23,22,95,80,Partial Exit (Win),0.05,7.95
3gzhLK4dcn155tjLz7TcHPA9AJzWEu1ebWgNiizH78nh1gKod3Houwprum44yhAeJ6kCpR7M4FxRKDhWL5udURPm,[object Object],2025-05-20T15:44:13.000Z,44,9,15,70,481,119,Moonshot (Win),0.2,8.15
2NpbHKVaEyDwhdtu8yoXWf2xQyCAvXf2MjgWzC9wjEn399S8VuLVA1UHnWVkjgmELT6Vh8oz3gjUMQVgVyJ1hYN8,[object Object],2025-05-20T15:44:13.000Z,23,4,27,66,449,11,Skipped,0,8.15
3Si3vZWeVC8dSMYdZq9We9TvujjzVtmeTNjmM7wyx2GpgKp3PEGDeCwT5CxaJ4F1SZScr34n83g6EqJdm9GZLsW,[object Object],2025-05-20T15:44:13.000Z,24,8,4,46,266,256,Moonshot (Win),0.2,8.35
gFLCwFfWEnFQBGRgPZydNMVResX34D1DjfuMWwTHeSwPWwFzjmWpArJuCdRqrWqV4M3bwV6YugBgq3xxBTjn3uA,[object Object],2025-05-20T15:44:13.000Z,32,2,11,14,274,147,Skipped,0,8.35
5DdNoJYrkf7mDYKXzLJHchCrghyrsQQFJwZaLPGWMMBdfbyPAjT39F5dSyxa6BduzLQkJMzBnd1us8bbd1MVTnZY,[object Object],2025-05-20T15:44:13.000Z,44,9,15,29,377,210,Moonshot (Win),0.2,8.549999999999999
43y2Z1JvTGu4rEnXtvTedbzNh8ZSEAYnwWgH65guMAanX4dhRoFrniBpkE9Zo78aAgVYhbgqXJ1pSWaXwR8MkRFk,[object Object],2025-05-20T15:44:13.000Z,35,1,20,94,167,167,Skipped,0,8.549999999999999
3RDS39VMWL4asHGnTQUwSa3AQdHbc5x7CD1aStrpvfbyiMjJ5UCYCQGPwtEXstAvv97BgHeR1jNewBjArcVKACvq,[object Object],2025-05-20T15:44:13.000Z,33,4,21,11,38,116,Skipped,0,8.549999999999999
3MCWbVLjCmk7LaadGHfcrM29HXUC73ojyAWcj6gNACo58DbgymPgpghXLzd1cPXzcwan5F95HZJ2G6JmxNAuTXcy,[object Object],2025-05-20T15:44:13.000Z,1,2,29,62,462,41,Skipped,0,8.549999999999999
2K4BqcJC9eQjVoY9gQn1n5foNFmjpAU8Mquq7nzm4b2PuRYQXxWb5ZZYYCs6xwPr8qMXmQRmRsQ1B8MtdUYurjPM,[object Object],2025-05-20T15:44:13.000Z,54,6,25,14,87,160,Partial Exit (Win),0.05,8.6
3P8Pphsn9iSpq4zWrb5bG97GSJLiVSAVm4CWti798BLTLyF4VTQkZWVorcMxyKHqYB3X7MNtfuikd5N427Wr3gJo,[object Object],2025-05-20T15:44:13.000Z,71,2,12,67,182,52,Skipped,0,8.6
PbjbnaLGvvqY7cVgsNuoFBVLE4HHoiXq9AEwKdLu14ts5oyx844aL5LhHPJtEe1637qUafEwQ1wjuj4hBJ1Zjgo,[object Object],2025-05-20T15:44:13.000Z,98,5,14,48,324,14,Partial Exit (Win),0.05,8.65
29m6gL4mRSQMGkKbZcTUyvHozjqfVr7Zy3fLhDqfxeZLy9AeGwNvr2oTzSQk1jYVaSMeBrFgmVnrZ3TziUnGf3Vi,[object Object],2025-05-20T15:44:13.000Z,48,1,2,12,469,36,Skipped,0,8.65
4jKGfFuo68xM4r2FbrhFPzEnG3RaxemLpJqF6R5uuCseh6QZjGLfKmVPGwgaf9p4sJWyEiyHbLieNVWcbgdUa4aH,[object Object],2025-05-20T15:44:13.000Z,88,1,4,50,249,1,Skipped,0,8.65
2QShcjTmYi3MVHBC9P3sJftjPEbmfad7ACcErneNb6L25MLkh4nmV4274qCbtF337Th56AZFxyUECPUv8kbH7Wef,[object Object],2025-05-20T15:44:13.000Z,85,2,16,68,210,254,Skipped,0,8.65
3B66NqK1kR8QvJgCNVRcKpgUeCdYRZdP6CzackFBx1jNqZBy7rs3tUmRLpBfoMHRFnRHGLcSio4u8o2BN9wA62na,[object Object],2025-05-20T15:44:13.000Z,39,0,26,49,263,169,Skipped,0,8.65
2Znt6iECsDpLnddcbbV5yV4rL7UShYMcSTiUHuHuSRdNhKjSsmeiz93pfPDhCy6mKWzkJaKMpZHkwCSm91qqMfX,[object Object],2025-05-20T15:44:13.000Z,58,4,9,64,485,29,Skipped,0,8.65
bVzYaZiggsa1QErq1pi9Fo5s2bF8g752moNY7EjhCAgSLvxLCUSjQo5qa1yXQndj2kHs6P6dm7C5artpppSi8Zo,[object Object],2025-05-20T15:44:13.000Z,19,5,11,84,337,60,Moonshot (Win),0.2,8.85
5tHQtDA4uv45UnATvfRvXKJBS22QRdrWDMJziZsoSBSUNkXXUF7eXGRBQnREqrGZ4GxVxYjESY2UsTw2ZMNcyYWE,[object Object],2025-05-20T15:44:13.000Z,94,0,25,70,245,24,Skipped,0,8.85
4Nrt1cSJeNWYLmPv26rZ8XT1S4X5KcarJeZdScQYL6BBs6izGvFXdxBs4HHL5RUrxpvrBjNKzvpok4qq7onP37px,[object Object],2025-05-20T15:44:13.000Z,18,7,11,96,359,283,Moonshot (Win),0.2,9.049999999999999
56T8fJqPzYdy3hXwZDjkLy6dNoXVhNgiuAw72ziButPEmhz17zHQk5Vf7gYX1NmWaq9vy9tnsaLEjs9in7TyA75Y,[object Object],2025-05-20T15:44:13.000Z,85,0,16,84,237,10,Skipped,0,9.049999999999999
2STaa4B19rxv2Px94NvEbhsMk42Zc4vTCLjEx3x9pFoX75xidqyXBNXAAXz9Dhi1dfduT4qDpyFgveLxkMRoQKoM,[object Object],2025-05-20T15:44:13.000Z,91,7,7,57,283,267,Moonshot (Win),0.2,9.249999999999998
47CyryELBnbEZcafigieu2GooiYVuxpuvT4ScAMCZoXwWi95fwobRKvmLhxTen8rYyYocT2Bx5r5Rd96YUajtkRF,[object Object],2025-05-20T15:44:13.000Z,96,4,28,87,495,200,Skipped,0,9.249999999999998
4qp1UYhRva4KYy4Wr2wUxFs2cD8ADWe3vzrXG44CmFj7hNnCZbzMJg6uM5LL3NimbMwAmnk4fcVGcggxnEcPvS6K,[object Object],2025-05-20T15:44:13.000Z,12,5,26,6,230,11,Partial Exit (Win),0.05,9.299999999999999
46va7cja4Lt4vBP9EAmcuesu2x8vumXaNAefXCfcNZQABE9tzg5nN88kCgandfENYF6dHRumY56ccbzhY67fzHm8,[object Object],2025-05-20T15:44:13.000Z,96,8,6,18,79,49,Partial Exit (Win),0.05,9.35
4rx8LxizxMwX5AgBpKpTUH5wFigwUni7KQV8KEcmSUHUXb14QAM1prLH9MbePDt1QWWu88Jk9g3jZEYrCKGSGPp7,[object Object],2025-05-20T15:44:13.000Z,64,4,22,87,55,165,Skipped,0,9.35
3ah7PREpe9oeJGFQsm5gsTe5iKq3jQi7xyg6zoWRR223g2jpkDT5HFEqXKZki4VsFNWiQdPY28Ly7H96hLCJcvR4,[object Object],2025-05-20T15:44:13.000Z,7,3,25,31,107,228,Skipped,0,9.35
27NrbmrvCkXuu4rm6HJodmmUgkgVUCPYaQoffy2qhD8iph7pdL6FRbWwYhnjSi2KLCwBXJQYM1YUd6cFdcNDXgdT,[object Object],2025-05-20T15:44:13.000Z,40,2,29,18,52,263,Skipped,0,9.35
5bnSb5jD5wyuGKnrCcLbFycHY1np7UZ4NRQaVdZoDThd4nkGi21s33YGTEMy6sSR1H8Zj1htQZkusqmY4RTfXa7z,[object Object],2025-05-20T15:44:12.000Z,16,2,19,68,124,83,Skipped,0,9.35
4pdTLR8M9YyBNsGSuF68q492Ee7v8yUyXvGawmggBAbp6n5edpaAMQEgAXjUDULcE1B5CBf67iZKY9mM2oQtXBh,[object Object],2025-05-20T15:44:12.000Z,52,4,24,89,192,185,Skipped,0,9.35
4GJvhhBSEJWPtLfz1Rzfbvsttb8yz2gBQTyUsB6QKk7dsBAngaffgGag6uuScMUmPrAPGC8aNCCoakgxScHSzLtM,[object Object],2025-05-20T15:44:12.000Z,48,6,8,12,438,148,Moonshot (Win),0.2,9.549999999999999
65Zk4psR1p4S4Wzs3hrVxiindWh47Fz8oyyKNxkPk3w1wLf3tbwvVHzKsG8QZAjK1etkKzrUYPgK9VAaxFgg2i2P,[object Object],2025-05-20T15:44:12.000Z,63,5,3,92,495,7,Partial Exit (Win),0.05,9.6
5Cu3Xz7sexg9n4ed74epvniAMxAhgh66LY3ZzmPQ8K4LFBH8RPYT9UqA3D7sFzdMLsRmMh4iF6KcYnjNXDhE7eK7,[object Object],2025-05-20T15:44:12.000Z,71,7,24,32,310,54,Partial Exit (Win),0.05,9.65
2CneYKJbXCPDG8t7G7gDmTrkAoVjnFzdACbvQFsHkSuVYAkekaCbz1H6QBCR9YvR7fLbcjnDCxUP51K6j271BRK4,[object Object],2025-05-20T15:44:12.000Z,87,0,24,18,169,69,Skipped,0,9.65
3u4Zn86jSBqqYuP9uYE9Equf9PT8twAZbJ3ntbronWNBW3vW5v1D25QmF73CfMXPvaEzH99m9Nk4nTZDFvCimyRZ,[object Object],2025-05-20T15:44:12.000Z,94,3,9,29,429,162,Skipped,0,9.65
45KG9q4QHjmiizQygjHh91mfFuup4sMPViWupe3fWxaVDFDZocz4Ghkkjt6yVdpXugoENS8Le3L9E2jkfzEdKaqM,[object Object],2025-05-20T15:44:12.000Z,47,9,27,91,229,166,Moonshot (Win),0.2,9.85
5UkqiDgt5cw2j1fPg2NFCmM5LUQ4VJNAGbcCnUF7BDoeMsAStcHeGwvuyv2bkHw2QZbqDMqyd1R56VcXyJ7t1bzd,[object Object],2025-05-20T15:44:12.000Z,54,5,5,85,285,30,Partial Exit (Win),0.05,9.9
5EYCXPcVuR8NtPxJfbHeM82h9bGKEmjDdSg67W9xpGoAiHTnpGztmMn6xuWFgaTvMft5SbyH7VDEUp7DT2CMYRLY,[object Object],2025-05-20T15:44:12.000Z,75,5,7,5,91,82,Partial Exit (Win),0.05,9.950000000000001
3zQ7EYLLDxjYExs3SnMmcTa4wQNgC5AXpwr2fEhjThCDYzmfi5Sk4dnFZ7NqhrDs7hgWAxssPCEUGYWiKhmoEm7H,[object Object],2025-05-20T15:44:12.000Z,14,8,28,31,62,167,Partial Exit (Win),0.05,10.000000000000002
3A28ThFsuVsFMBaDHf3XCHgMouhM16QNPZQuJLtpj652b8Hb5AiuM4eUkz2fKD8ukdBz1DmMvaEE67BE8KUMsYb6,[object Object],2025-05-20T15:44:12.000Z,64,7,23,8,130,235,Partial Exit (Win),0.05,10.050000000000002
2LKkqgw4A8spUH3nYcTmpicuYv1pEj4k2DhVjwKXsnJgk89koTFnUGDncrGfxcveiDFjtu97jdwa7BrqNausTcfN,[object Object],2025-05-20T15:44:12.000Z,4,1,21,98,19,34,Skipped,0,10.050000000000002
2FeWUydgnWHGJi9tALUXSqJjm7Mw5vBTAJ8Asa2facbo3whdQu8s2VM5bM6VgXYcvsU4ugw71h2SmhJ7KosUFYzc,[object Object],2025-05-20T15:44:12.000Z,89,2,8,42,365,57,Skipped,0,10.050000000000002
2XPqiWWawGgxSbKC7cngrZ3s8aCzqjLFxrydgpetfpXW9cQPthXNsa2sZopogFDe8A7ZKwVYd9uq2B4tyfKasECN,[object Object],2025-05-20T15:44:12.000Z,20,0,22,17,434,95,Skipped,0,10.050000000000002
ph1hSzE4n6Amc3Vq3mjY2H1u9J8pfuNbJpyc7MRrnusety9qFbx18rcUG6EXAY647aaf2CSFWFdi7VQpRkdEdwM,[object Object],2025-05-20T15:44:12.000Z,23,4,12,76,149,219,Skipped,0,10.050000000000002
3J4zMdxswzNet3aELNM2NqQeSaapxU2W18UPoAH8NAQg3Qat8JVhcb5sBR2RArXvNco9jqSGnePLxvR4kVsXbyhj,[object Object],2025-05-20T15:44:12.000Z,0,2,27,2,410,170,Skipped,0,10.050000000000002
4Q4xY4upYnbXo8VKUrTEHSe3uGLdaBsWkJ7VWNbC83LynBzAqpMHpkJnjLwwMHWmirxMPHPk7jCQePRbWPdhMygq,[object Object],2025-05-20T15:44:12.000Z,43,3,25,93,1,266,Skipped,0,10.050000000000002
r63xAs1LCUj4w66JvbW42ZsmcqUYrPsAeRdLtNy4pNkbYBwxsMRw8Z981PQFgLmGudoFgFvDxS4ZN7SNyxxUZJY,[object Object],2025-05-20T15:44:12.000Z,96,0,1,23,382,146,Skipped,0,10.050000000000002
5J9WEcLvWomSGudXw3gQNBNMz8gD1ogR4pegHwWTQbM6fKG8fFyqbqF49voSTUjh1vgn2SJCTYBNaMfwGesEWPjL,[object Object],2025-05-20T15:44:12.000Z,29,9,12,20,400,186,Moonshot (Win),0.2,10.250000000000002
2j62yZZuZkFSdbVEuPritLLa5ADNAGKGaVNUDoNrZjNkaDWoxbPS6RiYjsBKMpkcbgKDnz9KN3eQrNSooF1zvigM,[object Object],2025-05-20T15:44:12.000Z,22,9,6,69,259,230,Moonshot (Win),0.2,10.450000000000001
hrKNAwtXqaCPsapC1jjamnctY5VT1owh5RFd5w2efaWJQzWStpYRTiRBRbMxstHruzacnSJRFCZtskxij6R55Ua,[object Object],2025-05-20T15:44:12.000Z,51,9,8,91,416,175,Moonshot (Win),0.2,10.65
3sp2rvhGwk6WUk9HDtDKy6ouPUsx5xMsjzhrteXHgciyhNeXobDd8KMycmXCPF3YzQBehES8MZEw8abEJEb5FMHf,[object Object],2025-05-20T15:44:12.000Z,19,7,15,63,402,101,Moonshot (Win),0.2,10.85
26tDVPAU4ExzUtdod25VcJj1iYDk1cBmskA84dfqg8qReiJEW7LF68YuPuZPzHq8YUNMDjvDchJHSvifgSs1nsqP,[object Object],2025-05-20T15:44:12.000Z,75,0,29,32,82,150,Skipped,0,10.85
4kpgf7mu3QY6YmgE8ubwgcVQ1X3aCZWo4LWaSqpKv1EVddCWNXDkpvC85ba9kXwg9NRahJk8GX2Pc7VWPi3KPXDB,[object Object],2025-05-20T15:44:12.000Z,15,6,18,1,488,284,Moonshot (Win),0.2,11.049999999999999
3tpTv3MF6PzUCTjSuzsVwgQFfoEEHXprBtprxb1Jw7uvWhVsWK6B3bzxfxxDKrRg6wsB7K2fNfj5gW46UhyWPoba,[object Object],2025-05-20T15:44:12.000Z,30,7,25,75,439,145,Moonshot (Win),0.2,11.249999999999998
5UfaKZMnsXp4Y6guWNGvP634FpL3GNZ38tcMaKdY1Hi2E8r5VTvULQwYtKfpSPA6MUVYrWBeDJ9MTagL92egzK8m,[object Object],2025-05-20T15:44:12.000Z,53,4,13,93,112,223,Skipped,0,11.249999999999998
5CAVsSBQ9oGkhBsSaEkme7tPs75jKuWY13ooh7n5yctSgrB8bnB7QK4x3s2jH4TqgqZxtxFdbfnyYdVipp5TNJuw,[object Object],2025-05-20T15:44:12.000Z,60,9,24,40,217,51,Partial Exit (Win),0.05,11.299999999999999
zKMTcSbMkKhpUccGaHec6ZgVfbJy1X4TK2LZzV6gyEHcR1cAENmjhH5L5rRCtGK17C7QZ4ccS6aapvPKYkWJ5BW,[object Object],2025-05-20T15:44:12.000Z,41,5,23,19,17,44,Partial Exit (Win),0.05,11.35
5Z9Zic89CnqbcaVyEEQsYixs9jMLbCm76yFfThtoMrd65haFyUW7gQestWKo312S73p5kxb2VFBuBeBypEr8Sjdy,[object Object],2025-05-20T15:44:12.000Z,57,3,18,63,433,35,Skipped,0,11.35
kKhFJn4XunmJm4JHvMWqxwBYZuyB3ZREXQ8JsVB8zRCQYbf3XtNrXz5ia9vXyHXLgSANmeRktMcfj1BTVmWRiKX,[object Object],2025-05-20T15:44:12.000Z,6,9,1,24,458,94,Moonshot (Win),0.2,11.549999999999999
5QBv1hmRGX2d6a3C8NuHV3uoskrtV9qZwu3ozBGSKEE4Dz9HiL5fhJ54RDaPUDGHw5rztEbJjpKk8EQBXV2MN7qg,[object Object],2025-05-20T15:44:12.000Z,2,7,29,21,463,179,Moonshot (Win),0.2,11.749999999999998
zg7xyYgit7BDCfZnUmXHdTii1Z17JNBqfFDSX3J3VpVb3oAPcjNuPbtrC4LSyM7Enk2nv2y3oaGNa9jViXSLeBD,[object Object],2025-05-20T15:44:12.000Z,86,3,7,81,312,4,Skipped,0,11.749999999999998
4Koni81YqEjPUkSZnCHUo63heXiRo1CdWpj87ud5UhayKCP9QxHkxMfzj46VNtCP68nsgBKpmqfTW7UYKTz6jdqP,[object Object],2025-05-20T15:44:12.000Z,20,4,23,30,460,67,Skipped,0,11.749999999999998
yNxrXk3LCTugNoxMcMx9K7zF6GTBFSUpEn87NRHx1vEFSMm2fDTtchewgr6AdP3confpyAKpUHTA81bVesMms2i,[object Object],2025-05-20T15:44:12.000Z,29,2,9,34,20,75,Skipped,0,11.749999999999998
5U1TkpkGCUN8k3faTAZiLTesQxyufHdRyysgsxmbimrxJ9Y73RY7QUpCThoXna6Z3v6rjRhLj5gm8ibZHXhbjHxd,[object Object],2025-05-20T15:44:12.000Z,43,5,10,96,479,200,Moonshot (Win),0.2,11.949999999999998
bB7nrbcyhoFJ9TbSEteNDVCyjRSF4RATYuiEiNDXBbADmgW9QCitVh4YHG5S8W96XxHm59tXaBfDkSTYS5YQSD8,[object Object],2025-05-20T15:44:12.000Z,88,8,20,67,326,21,Partial Exit (Win),0.05,11.999999999999998
3BegVCt7gyBEwtxhg5zZYSeFFL2r9BcH5SFzRGJb3iBowetfhofrbAAU4iXbrMBZHV2VM77H1RSzmbdLW9pC7KP4,[object Object],2025-05-20T15:44:12.000Z,48,0,27,3,317,91,Skipped,0,11.999999999999998
4qXLiVcsYCbpYc4yP5ts8HwA3RB4EyjuR3dmkVGiWBptbkWLaNbD2uQ7Wuzcx6jdvUsD4ZddzD9SEUjiPBdUWmWN,[object Object],2025-05-20T15:44:12.000Z,51,2,28,58,87,254,Skipped,0,11.999999999999998
5tX3FLoWpV4EtfyiKY9pwHZHDzzPh4wG7BSN1oGz85mzuwGmGP8wTZdKudQ7ZGcZeRLrohB5u5dXqpJVkdmvPDxh,[object Object],2025-05-20T15:44:12.000Z,77,8,17,52,196,1,Partial Exit (Win),0.05,12.049999999999999
3DGgiXYMoK65bfarPxW7czJKKD2DEg5FNpQeX1ERTXjNKiWwFWjNoHAifpDZsVUDN4owmez7wJeU7m8om4Lp7omQ,[object Object],2025-05-20T15:44:12.000Z,34,9,11,12,230,193,Moonshot (Win),0.2,12.249999999999998
49KJYs6bKyJqqBRKSAskw6eFUy7oHGtKsdE6KDRdePpRXEj82vjmwTa7L7RYbRVXyd5jHFtn6QEvkRoQzALdqF8R,[object Object],2025-05-20T15:44:12.000Z,35,8,15,94,171,129,Partial Exit (Win),0.05,12.299999999999999
3Cj8E6r4hz2sNtqsDwVqB2maKrmdLju1Hm7UY88p7yfkxDXRfNrTYmqPfo6NoqtzpJZSSABZznBQ9uoDde934vSE,[object Object],2025-05-20T15:44:12.000Z,60,5,20,0,33,230,Partial Exit (Win),0.05,12.35
59gCarxxyTGwS5Te974EUmo9nCzScfCumFpbnvfocbC9VAK2KZd2YBWnN4BT5iGz6ZKc7ZiyhF9pFoB4EPPTEmVR,[object Object],2025-05-20T15:44:12.000Z,88,9,3,32,193,223,Partial Exit (Win),0.05,12.4
2NjgPUCdgtvKj9rdAcpkpS64kcbVGLT3ykaqCJ7Rp65kDCJHvNz7agJKuYxqyK6mNpeK9TFiRxj9RbCut9ZVbAd6,[object Object],2025-05-20T15:44:12.000Z,14,0,21,32,139,49,Skipped,0,12.4
2xA2sisK9bwD5GGYTmj31CyNyeSbneBJQxviM6TxATtpyDANBpRUuv1ALk3xKpYHYvRTAPj7cwckqRk5cXJb72U,[object Object],2025-05-20T15:44:12.000Z,90,1,29,9,179,157,Skipped,0,12.4
3xEKh4KiakLN2jhu33xLXgCvM751VWTWTEfnhawf84s6F7Tuz6By4pGUXDQA8KAmNWpULf1CaUCrLhFm5MSjCT7J,[object Object],2025-05-20T15:44:12.000Z,66,4,21,58,397,113,Skipped,0,12.4
2YxTsk41YZ1VeVWTGxWvzgMXXwFwyq9vT74J5dsUmUbzisWcJtMXdjnfXcJ4JYWdAz7u3pPEwG3ffHrvreyUsfQw,[object Object],2025-05-20T15:44:12.000Z,25,1,18,62,355,84,Skipped,0,12.4
5mm57GUZe1XfjAem5HtLsQSSofaoEpxc27b9yPygKdR3DR2LGrWdM4sMJFwydCFRVyUUUcsnE8Zndr6FtWAnUeG1,[object Object],2025-05-20T15:44:12.000Z,38,5,19,13,132,248,Partial Exit (Win),0.05,12.450000000000001
5bcNR8HckTbzpfc6meyKPUXGk16q7gFMLSJmSHf9AmC2U86dt98VLek6vyU6wprJxgNXQiZDT1qhAj1HWCmYs7jo,[object Object],2025-05-20T15:44:12.000Z,64,8,20,60,294,178,Moonshot (Win),0.2,12.65
3pbBv6kjZomXEbE7kpxCpM87QH1B7iRCD8ThgbLXq3XE1CBXQGvFWZZwj6HPyagrvgMgxfPgk4shcjcx2PpsC3GZ,[object Object],2025-05-20T15:44:12.000Z,94,9,18,5,112,24,Partial Exit (Win),0.05,12.700000000000001
3QbutFQxvQHKJwDKs8R4cHVJzKYLuprhsrC7XD25WPhQfXoStpCQxMgZN2MSicGVndSoLLiotmAkbVc9uxsjhzKE,[object Object],2025-05-20T15:44:12.000Z,74,4,3,36,171,88,Skipped,0,12.700000000000001
22eqfmyzEsSLvtEwSzNAe56RE5aR1ZkxSNujcJkwH3DBSXbEmd8Lix33PFzRi1Bmorh2FC5iSpPMN9szVRVkm9Hz,[object Object],2025-05-20T15:44:12.000Z,45,1,6,55,365,52,Skipped,0,12.700000000000001
2Y3uitM3G9QSpKiprTrGVqBWGDYe83iE2AUvohU7s6dpxwbfWQaStob2NFQqQ3fv7DWjPLfcaeRVddTDHFDq1EdK,[object Object],2025-05-20T15:44:12.000Z,68,3,19,12,437,31,Skipped,0,12.700000000000001
5TuMSryb7JTPte991HnhCp9wswwnWHT7RikQzDQB2jTuXvMfgHT2sGmQNBBTYkMnMegmw38zP8KHRraDLtsAQbGy,[object Object],2025-05-20T15:44:12.000Z,53,6,21,50,343,120,Moonshot (Win),0.2,12.9
4nvNLGD3XmyioBaSDQEA73MXQvdrNKU3yppmFy7KuxapmWwpAXkESkUGkMY35brNL2Rmwpp249uH6WCKnyPvEca4,[object Object],2025-05-20T15:44:11.000Z,89,5,4,1,176,57,Partial Exit (Win),0.05,12.950000000000001
5ckHyte5jLqQvbsW69xAi63YChqDyPxXR5gm1RfgkvdYJMxgyhrasa6yBi75w6Y3RPeSwUaV4XVfZBbK5dykeeBY,[object Object],2025-05-20T15:44:11.000Z,8,4,28,99,452,155,Skipped,0,12.950000000000001
5ZYJG9Gcu4AzKJrvEHwxnaN9tXwoCPKvwz1wsrMWc3wP8Abp8Trt3Ej3MFRic1i2y8vJZVJpYo1gihv4fDbfJaAB,[object Object],2025-05-20T15:44:11.000Z,94,0,20,86,92,63,Skipped,0,12.950000000000001
3ztUqdL4LXv28yf45HSVNWRpzAwCUH3JSEMvoY4wynGmvzirMdmYycsJ2CLtaQqGRhZvBtn15VGjeYRZVtRgWYDw,[object Object],2025-05-20T15:44:11.000Z,48,3,0,54,207,272,Skipped,0,12.950000000000001
