Signature,CreatorWallet,LaunchTimestamp,InitialLiquidity,Buyers10s,Buyers30s,Buyers5m,MaxPriceAchievedPct,TimeAtMaxPriceSec,TradeResult,Profit_SOL,RunningTotal_SOL
i8Tt7nxQaK7jkRosNSMYm5R7CkKxGjfBRNfh9vniwQ1rNZmKxS7B93RruxRPPHQhJadmEwsNdbkXcLF8udST4E4,[object Object],2025-05-19T22:17:06.000Z,25,9,1,22,401,212,Partial Exit (Win),0.05,6.449999999999999
peWjTAoTUeFgHSd9LUPQV6GkxNqEFs9F3f6iQHs1aKkitp4UAB4QjKhjPqb1dQGGkfM4E9McLX4kuPDzU6s9eTr,[object Object],2025-05-19T22:17:06.000Z,95,8,20,66,1,7,Partial Exit (Win),0.05,6.499999999999999
4DTjEoY1vpAkrkqGPApjZCf4T5iu4eQf3UbChjZARS4ZEDyK5NUU4hcD7pE7z13FEQCBPFP2rom1k72YDUwVXUZG,[object Object],2025-05-19T22:17:06.000Z,65,5,28,37,229,217,Moonshot (Win),0.2,6.699999999999999
2ezN8wS5iUaXdu7aaePQw8wSJgdFxrwyaYbEKRLz4uTQJbtddofWX99hCwvsdgzkXncQaXp6yMJdKYmfBESfFL4z,[object Object],2025-05-19T22:17:06.000Z,55,3,7,0,190,279,Skipped,0,6.699999999999999
Z72qnLD5zj9vnoLdtw2FPXaPghWmi9gXMDYHrcALfLvby9WD3WRxLn2CLTky6iFNpX3yXa5PrqD1BCkK3efFYoP,[object Object],2025-05-19T22:17:06.000Z,28,7,13,67,81,26,Partial Exit (Win),0.05,6.749999999999999
39qiw5jyzoBkSCEaymQdwsqmyJ9dNLZ4LtfYP53WLi9VBCyG5yLgMjrKk2nLUwrVBc8E5J1qnJeDrSd7BkUyPX6U,[object Object],2025-05-19T22:17:06.000Z,9,1,21,75,462,122,Skipped,0,6.749999999999999
2LbePF1ktr5exkyPmuX91oPkPYJR6UWzGG3xYstWYJzTsEV85dJR1JZL7ZMmAvNCYcHnxbFwkYTd9PYesRQNRYQ1,[object Object],2025-05-19T22:17:06.000Z,36,6,21,83,190,166,Partial Exit (Win),0.05,6.799999999999999
3USKb7zbrd88gQB9UmucNhMFx9M6BV7iryQLwBSHcZqvFrvJB6N7XgDTjNkCow7LVVmA9GC3nhuR3VPjGh9W1nwo,[object Object],2025-05-19T22:17:06.000Z,40,9,29,44,102,287,Partial Exit (Win),0.05,6.849999999999999
5nj5V6RoVEDqxvrRb2rmHNX8SKeUaVPwbBDEdEy9PXDpvufotwfkhQ4H2zSfhR1DULeqSVxQv9nW8MaJt7KVR7Bp,[object Object],2025-05-19T22:17:06.000Z,46,1,8,55,339,293,Skipped,0,6.849999999999999
2piGzmHBCEvBrtxCsNVcXdi4XsZEdbrLJJ5UiiXUzVoMFpAdEQhU1iYFs9U4tW5uASRjXgQWdSeWL6jKtFgTTHtf,[object Object],2025-05-19T22:17:06.000Z,70,0,19,99,276,124,Skipped,0,6.849999999999999
caFdCc5FPzuHKpKFqSGvMTKr1pkwGmFvH7rhfNhPnzhidV2BBCrgfts1P8JdcY4xhiQpErMzDndbeMp3BDDqLEi,[object Object],2025-05-19T22:17:06.000Z,47,6,26,15,497,180,Moonshot (Win),0.2,7.049999999999999
3c8fpDhtRkFtz6PmV6JZviGjyi5jMRAHTHnqkhZdzMZTAbVHC5aL3QCVU2siQexeL8zVkmrzsXyLV926Xe5BPzrL,[object Object],2025-05-19T22:17:06.000Z,49,2,0,82,147,109,Skipped,0,7.049999999999999
3bkhnsXTbGH5eJyMVKiGZJnC9SUaMMEYtSaMNAumDHJ19f9NzhLrLSv5fLCU2bUyBbCwQwbvTaRQJZBMc4BEpAU3,[object Object],2025-05-19T22:17:06.000Z,84,7,10,51,406,112,Moonshot (Win),0.2,7.249999999999999
3sbPE2JM38afemkg59ZjDisKG7ui2heeJwgKaVjV3xKE8xThG6MSFY4S6NRqohqBmj1PjeYACHwMBmH7iBoZvjYK,[object Object],2025-05-19T22:17:06.000Z,75,4,14,94,443,163,Skipped,0,7.249999999999999
9cxhXdwbnwZGYzENZ5uwmMXKsApNHq4Guw7Ea662gfogHTyiQE7zU5HhHUVs2WLwUaAVHf3VBG5ds4F4YEz2NzM,[object Object],2025-05-19T22:17:06.000Z,27,4,16,72,290,104,Skipped,0,7.249999999999999
5NbaGttjMeUiRgtZPaYSS2iYMUcLKu6pCdGyJNn6rtm3ATDEPRsJ2MAm2Fg41mNddzL2VB6jaN75mb1Kd7eQtch3,[object Object],2025-05-19T22:17:06.000Z,43,4,28,24,273,215,Skipped,0,7.249999999999999
qHnE9fF7tFdriV3tBYQn4c61VsXiMpQbr5rhXKbVACjpdwyYXemwuzQaUtektussPYgZ4Cr6nYK3B3wv85w3Rn8,[object Object],2025-05-19T22:17:06.000Z,92,8,24,83,463,257,Moonshot (Win),0.2,7.449999999999999
4W32BQynubnJsxQTYE6q3NnssydEUJyxAX9tfb4KTh9oW6Lnm78n7AR6NRzp8AErqrYU8P823pRqW41BH5chXin8,[object Object],2025-05-19T22:17:06.000Z,20,9,10,63,428,144,Moonshot (Win),0.2,7.6499999999999995
4XSC56Htv6Vuwf2buc5hm8CaLgdhieTpSSDk3dE3SMvVT38gZkm8XkMnQTaioMymy86rfYqaDS2R3khhXrgBLoBL,[object Object],2025-05-19T22:17:06.000Z,8,8,20,28,136,90,Partial Exit (Win),0.05,7.699999999999999
5G4NsA4Z9vayzfhesrUneA49EfkGCgPkY9fGEwS3QM9netWZBrof59w12eKsLis37dusWnT2Zwac1PqEs3nVFmBA,[object Object],2025-05-19T22:17:06.000Z,5,3,6,14,340,165,Skipped,0,7.699999999999999
29DxH1P88LAJCwDM9TURNKKnWntbXx3bnHfin94TYxb7dGTz6W6eH62Wzp9nCjztuwnSGxzQCXDGGJ5UNBNZVAKx,[object Object],2025-05-19T22:17:06.000Z,16,1,16,16,341,20,Skipped,0,7.699999999999999
2zvYSqK5nsjRBdx8wuuu17mnwgtqT9Datqo7L7XZVoie3qj7CWY9LPyG45tsvgDvzY2q36b1KkxK19Wus6jMNvxS,[object Object],2025-05-19T22:17:06.000Z,93,7,5,70,115,299,Partial Exit (Win),0.05,7.749999999999999
4Ptw4pULN9R6D93SH88BtvFEwbrqsznmw6Lu6mN3RnVuU5pqHq7Ky4Jjfz9cuGT39bJyEmnG13FxfvnF5msSYYcL,[object Object],2025-05-19T22:17:06.000Z,32,7,18,88,418,17,Moonshot (Win),0.2,7.949999999999999
564Cm5GtxXiSLj99j1NVdEZ77tTeLzYUFAYdjhKat2x6vgFc4esEKMSQoGBDU248bbHQJeXscDZk2NGtxH6xkN2N,[object Object],2025-05-19T22:17:06.000Z,86,3,7,87,438,267,Skipped,0,7.949999999999999
37bXwCa1GTqxgmQLbvMXUpCmcm2mtysos6AgeNULpFpnSkDdLwnaD3hGBwQPXfQwSiFeuRymsaddHHftMoyBpzRS,[object Object],2025-05-19T22:17:06.000Z,1,4,11,18,116,278,Skipped,0,7.949999999999999
R9uCe5ZN6qREfGARPg6N9tnu5CM4gBb7YhNHY12YgEb3PbXEoUdk5M1XpuWN2QLUgAxEbREvn6ke9fe623vm8yt,[object Object],2025-05-19T22:17:06.000Z,89,6,22,37,369,254,Moonshot (Win),0.2,8.149999999999999
44raq5DokBtcmiqZGgnwNjU8sajFvHCMUYH65H2bR9USeDuSWBGVbH1Nq7ssmkUAjzxJsZsxSz3KGbn2hKqY15mG,[object Object],2025-05-19T22:17:05.000Z,33,0,29,71,41,122,Skipped,0,8.149999999999999
5n4WKHmf5VgRJAZg8tk78n1CUCo6GENXtf4ra27Y1wArvPHQYfeug12oM5nPs2yo8coMJzzvwu3PdxXwSxfcxbRE,[object Object],2025-05-19T22:17:05.000Z,90,8,15,61,452,227,Moonshot (Win),0.2,8.349999999999998
4EKgrFeywesAF2FksW7Gbx8SYNZTTE8EJS2pxSBtFaTvzBT4eLbP5B7zQBJsZFfGC2NeSpzjBgh7hwUR2g9m1weF,[object Object],2025-05-19T22:17:05.000Z,85,7,24,90,398,254,Moonshot (Win),0.2,8.549999999999997
5bpuyLn4tK9B3demEYaqKon8iGRyuqqAQnJ9WUzL4RLmVvKzaq4GpS2GQigbzwZAYVyrsvc4pLfKm3mbeCieiUjT,[object Object],2025-05-19T22:17:05.000Z,88,0,7,26,166,119,Skipped,0,8.549999999999997
3kEFFWog5q1mTsqmuKcjfqpuR1EbdqrqLGHrUNx5qgcxHmTVxBHHiWx5YXg9doXRSJYgufu1WPhD2ro1VTbsdyMa,[object Object],2025-05-19T22:17:05.000Z,29,5,7,67,358,31,Partial Exit (Win),0.05,8.599999999999998
2HK75BMEDFPHscsEf8petsPynSTt7tHDYpun4fgUFkPPAUNMyhXZ1Rj2T74mqReJd8VWhm1nDZLj2dzemMgXE1Wi,[object Object],2025-05-19T22:17:05.000Z,78,5,19,19,396,292,Moonshot (Win),0.2,8.799999999999997
vAPu75iD87R49sYP4Xt3qrcf4zL6dtCnCNAW5cMp67SzpZc16bt38ZZGk3NNap42xv36KyRoMRh5AcBtnCQfs9m,[object Object],2025-05-19T22:17:05.000Z,67,9,6,18,154,162,Partial Exit (Win),0.05,8.849999999999998
5pLgAEVUY7Pr1xvLnuUK9aqh5958Hu3UzEg7WRKghEUhS8G4Y8ZcAsWjsBQRMqYZbmtjyZUHniKByb4c6uBF1NeR,[object Object],2025-05-19T22:17:05.000Z,3,8,21,20,234,293,Moonshot (Win),0.2,9.049999999999997
sMvueyDcgjTLnzeWFxwaLby8Q6r2VVz7tPL1a8iVgPAWX451wDZfu6opH1SQcay1RuL5bTv9SheccHkYu3kG21Y,[object Object],2025-05-19T22:17:05.000Z,48,4,8,25,316,241,Skipped,0,9.049999999999997
ChjbL2AoHFdVYTBQyVHSjcQreQC2eiyEypBb33DhMstbmoxX11KRSEwVG6wByV7VmLpBQP3GLtjvd2NKgFTh6gb,[object Object],2025-05-19T22:17:05.000Z,81,3,28,24,153,98,Skipped,0,9.049999999999997
4w4taw4EmvVbzVFbuikD5SPNtHR95LUnecFpDamZqKdKQnzhBvz6JJ1R454oVSKKijoVxAYzbSUTrQt96tCxzpcD,[object Object],2025-05-19T22:17:05.000Z,71,9,24,5,156,27,Partial Exit (Win),0.05,9.099999999999998
UP8uzvR2YykbNRJ6hjNVcM2fJYw6LzShTSKCCVPUX2sb8BiXgc3JUtXxjgazvKMdE2gjHw1DgEzG8urAefPKehU,[object Object],2025-05-19T22:17:05.000Z,21,0,6,69,40,49,Skipped,0,9.099999999999998
3FmLkSj2Es9xY4xRSTUbkbyaJxFB9nPkdn6aRo1GHHNWPG98ayo16J7WbQ6sFvqSn9iWjnfPSZiL3L1KkFvtT6zE,[object Object],2025-05-19T22:17:05.000Z,38,1,5,66,161,287,Skipped,0,9.099999999999998
5GnNorEufJ4grLVZdYzQabsQGjKW6vivHXw6TaHLio1uDRCw7n2j5WmAjB9ZLjN7DPpy6gAqU1snoU4JkD4vN6wT,[object Object],2025-05-19T22:17:05.000Z,56,2,15,65,496,62,Skipped,0,9.099999999999998
3npKQk9qma9pgvDWgpiFw3n9yxSt2ZLymfP2b6q3f71Ys1wbMKmGtg4JvZXRSWGYu3Q8e5PYyqL7fQUoKVZFkc7d,[object Object],2025-05-19T22:17:05.000Z,61,2,18,14,249,255,Skipped,0,9.099999999999998
2qjHTjhxPG96GZzpycmecFU1NSqGNSpgR7WTFTPJH8LqCoHHks57gcz7dTNVcwta2RGdESVArh1VU9pkcsgMXcHg,[object Object],2025-05-19T22:17:05.000Z,30,0,18,69,291,123,Skipped,0,9.099999999999998
5PF3Pgo4b6WvbXW8bKdLye1mCTkhxgUfFfu8LrUT9UtCDygSCo1XK5LJDq4BsXVp9oFcTvvmFgDrDGhGGauekGCf,[object Object],2025-05-19T22:17:05.000Z,47,6,5,39,485,19,Partial Exit (Win),0.05,9.149999999999999
2GbLwTv6kc9xKoAJmGP6zzbd5Eb5jbjNPm7VtmQdZMun8NanrxuzFE7iYtxAhNsRu9UqstTb2aKxwVwtdRLfjh84,[object Object],2025-05-19T22:17:05.000Z,69,3,20,93,48,42,Skipped,0,9.149999999999999
4RrJ5FyRWvPHWeSMb3gBe3nv2UZg35F4wbVJdDXjRjGauppbjYGhcbmPuEZNFbgW597MhU4yjF9u1wXx9mFbaccn,[object Object],2025-05-19T22:17:05.000Z,49,7,9,39,159,268,Partial Exit (Win),0.05,9.2
4JtnrkjeJ2eDRqTR5aDCUeDkzBnXLf881Dbj74yKe2KG3ULehxRqjJqCBg63Yg41bGLEkbsfsca1HDHjj9ivcMyc,[object Object],2025-05-19T22:17:05.000Z,44,2,5,47,409,100,Skipped,0,9.2
i4VbokvmPAzX8ac5awjiNPcpJ4ghz5Z6HPwirHdv4VEPtXnbzJE4bwYUJgBfuxpzH2A1xXFsAa9qZ16PUYzThCo,[object Object],2025-05-19T22:17:05.000Z,75,9,5,27,319,65,Partial Exit (Win),0.05,9.25
2Z56APoUSY1uHeykACovPMGcpC4jR7HF9GE8MBQYuZVGXbJ1mXAcB7TDHyeUQih5iSnhKtYwSDenxy33x2BsK7Yv,[object Object],2025-05-19T22:17:05.000Z,39,3,14,56,429,91,Skipped,0,9.25
3E2Ns3JRQ9o6DnebuaPVR52N4yCrYG6ENxgxbDPMkEx21emr4CTErLUxP2jFDfviYw3HZtnk99jqZZn6Bg7FTeZf,[object Object],2025-05-19T22:17:05.000Z,75,1,12,17,378,197,Skipped,0,9.25
3MqfxNLVue3AaHxUQUnF2srmkdFNTveQfAgVqEiwqzT6zVaCFUggTWQp55tPoBPzwhoMw9Rb6vuNg9dvenMvep5d,[object Object],2025-05-19T22:17:05.000Z,71,0,23,40,330,53,Skipped,0,9.25
RqFquDMWw3geDwKvEfLXch1K8dwj3bLnbq8wBEuDCQAaKLY6wcRXsa3DmVVWiYFM3FcbQ9ZhEiwnsGR9VCCH24c,[object Object],2025-05-19T22:17:05.000Z,91,7,4,26,275,35,Partial Exit (Win),0.05,9.3
4DAYjgwwkShd4VFUAm3kFSLNm4o4Ytfeo6xqpek4hg8vWpoJGuZh6j4pE7MEEPTL1eHueQo5pQnEoCcjHth9e297,[object Object],2025-05-19T22:17:05.000Z,21,6,24,9,105,235,Partial Exit (Win),0.05,9.350000000000001
nwisXFQbaGtZvmfN9dPRCuSbBkAN1vKZNPuYWjoiQyDFUf3dZYovRPPsQhYutBxp4GM9rVrNKhwj3UmddsfQx5k,[object Object],2025-05-19T22:17:05.000Z,68,8,24,79,189,229,Partial Exit (Win),0.05,9.400000000000002
5LjivrHPKFVKtzcpDEE2vdck2PyY2G24rp7uGu9cstvVB5pvBxoYdW3aLStz81BHkjaFeChKJAfUxJod3LgX2Riw,[object Object],2025-05-19T22:17:05.000Z,99,0,3,95,333,145,Skipped,0,9.400000000000002
73pMNr5bT857p89ydxRbQu79dXWwxyy4nqiLRcMYMg6WM5SSojBKEFVfETyNR3sPkwteLE1dmJ6ThG6dKHhbkao,[object Object],2025-05-19T22:17:05.000Z,51,0,22,19,55,116,Skipped,0,9.400000000000002
5J99vSPFjexV7SGjD1VoJ3F5xkTNq1QBJfRfUqbHJ42vCHVsFCpeZHuGscnkjjMWFrsJZKA5NU4stjDTn6F2F2KD,[object Object],2025-05-19T22:17:05.000Z,61,2,20,74,129,275,Skipped,0,9.400000000000002
5CgZujow9h6J3Ni4e1nB1dvgNSrgnvJfAnhXN25zhGudupKhhpWtjEfrYCAjTjQBKpmCNSW4QrW7Ut3FKNSjShEM,[object Object],2025-05-19T22:17:05.000Z,71,7,3,97,73,165,Partial Exit (Win),0.05,9.450000000000003
4xQZQehkd2LuHdDqMHJ5YJ716Kd9sULm5VjoAkreenZCmRaaWueRYsWXfsMxDi8N2FVwRUdrmThXiFQmHaKFxpBv,[object Object],2025-05-19T22:17:05.000Z,32,1,14,18,115,186,Skipped,0,9.450000000000003
3FYqhMVSoEsjPt81i3V96yaApsFZnPC9PTGx76NyeNcS5tyowmVq94guLD13q96ehV9PNsgj7BRdoKC5J8sB7eyN,[object Object],2025-05-19T22:17:05.000Z,72,3,14,49,1,169,Skipped,0,9.450000000000003
GjUPvo2ckpfuUCNeyyk9Jrxbivf5rKNVbfPz9MZ1TSvLTm3uuUWJVLZkAjAcMK4ofTYKfycvGo8cdGFicpEqWgn,[object Object],2025-05-19T22:17:05.000Z,40,1,2,39,117,272,Skipped,0,9.450000000000003
64m44PEsxEVGduVUGpHNvJT4By47esPdwJuysHVqrSo4stH3q51st1KMMh3THUuUKSuwuUZsL7vGb6gPHPJ8gjZv,[object Object],2025-05-19T22:17:05.000Z,75,8,2,57,447,295,Partial Exit (Win),0.05,9.500000000000004
83gTNmehMucLhZDGDvJw5u25zYWwdDSvZLUHYrgyuFzHmQj7GNrcsDPfZJQvrofn3SPUfD2RtVHah76TU72YA6t,[object Object],2025-05-19T22:17:05.000Z,95,3,27,70,186,137,Skipped,0,9.500000000000004
4gPZU6e3mCUVm2XxHDG4iKAKa2ThD6AgdQTxw8xnsKV9uo5LDUEPMGRnkovuxoK7NLtd3VjS2DG1C7gYnuNETza9,[object Object],2025-05-19T22:17:05.000Z,89,3,9,1,29,289,Skipped,0,9.500000000000004
4BAy7jF7zjiHpuZF7gV1ppkPpqrxcvD8UERe4sTFqGStYpHTxhyxadcLaHggEoF9tCgBer8UTgv6MuXCBSoN26g7,[object Object],2025-05-19T22:17:05.000Z,7,7,10,29,434,116,Moonshot (Win),0.2,9.700000000000003
48x9Z2455CGfYKH4VZW3mayjKWM1663NMLYuoWU8rzaUZEyTyxNXYjyJdkX83xjYrqQ2BKSQMUNnPEw3N4Y88K2S,[object Object],2025-05-19T22:17:05.000Z,24,6,27,3,284,26,Moonshot (Win),0.2,9.900000000000002
2yae83PphiQSh3YrxKKYVdTbVDJaDtd7YiKpeCKRusy9auwoiFHkJc8PCbxyGa2cohWdnPN3s1aGrzP85B65xScS,[object Object],2025-05-19T22:17:05.000Z,76,9,7,76,278,102,Partial Exit (Win),0.05,9.950000000000003
5dJvqzoP7Jovj4YZtY6tgWJGHa5aC7kSVgWuPCkPFYzSSjjf9mggaCruTpkSmWSYijN8nhDwdrTBbNV3zM8qDE7V,[object Object],2025-05-19T22:17:05.000Z,44,4,5,62,462,5,Skipped,0,9.950000000000003
5WxbgXxzWXoxvei6NpCqzPUH3sVTxM5WnnK8E2hMSBc2iVQEZTKHEtuA2dvjxNApH6gaZCBJBHi4rNgvRvF1QQvt,[object Object],2025-05-19T22:17:05.000Z,3,6,3,12,90,61,Partial Exit (Win),0.05,10.000000000000004
4QtR4frj2GeSFai8xRcBBfThMGnJe7a6BtRD1yvDEfdCfnoB73Minp1gkkFiSerjdzXeLHoSQcoXzwVuYe8yQSnT,[object Object],2025-05-19T22:17:05.000Z,96,0,22,41,497,252,Skipped,0,10.000000000000004
41zvQVCo3nJ81X9EqPSqshgyET8t3B526J6QbSZQaVSxQzxFRooMoNK25hXNxJYGzFoPJtz8vppcpMB6mtQCHBnQ,[object Object],2025-05-19T22:17:05.000Z,92,3,26,61,73,23,Skipped,0,10.000000000000004
2z8nJUVkNqgKwvgmQ4JAtqPrW3jUQSxB3gmV848wYxo6eppcG98Dgpa3nFcEXyYLEeELxnnYNoYEwSL19hnxEwpu,[object Object],2025-05-19T22:17:05.000Z,65,1,10,55,315,180,Skipped,0,10.000000000000004
4S8hHVxugt4qJbvzTium67FBcpFwVaE6TEM1Foq5PgRiDTrXw2gx3DXTVPdeQxWTRVbzyyHsbkxeKwRULNvsEMrN,[object Object],2025-05-19T22:17:05.000Z,35,4,12,17,181,105,Skipped,0,10.000000000000004
2zqmXtfRij5rCEEFnLdREH5ksDo98ESVrN1JPgLFfixyXoMDUsEMKWaM7HW5jEa1nyqxvNgmFnZNTk8KadowLcBy,[object Object],2025-05-19T22:17:05.000Z,3,8,9,56,465,284,Partial Exit (Win),0.05,10.050000000000004
61eXXnDDdAGATAPcvmFbQUYvs4dTX6DeTxB51iAj4FmsujAsjafzoWmYnVzUkYVd58pmMHUExgSDoq8wgr5cZsRW,[object Object],2025-05-19T22:17:05.000Z,73,9,6,14,69,37,Partial Exit (Win),0.05,10.100000000000005
2uDwQSGZQsGT4uTtBgBGx9s1rpL1L3DmMbet4xStcbQqsqeADPhb5jpDVeNH8H2DjiCL6uSvww3JbU7Yk1t3sn2p,[object Object],2025-05-19T22:17:05.000Z,40,9,29,33,12,233,Partial Exit (Win),0.05,10.150000000000006
Bkh3eFssTs7Em6HjSF3uAUiyYiSovFqwE6hd3P9Ypo8G1uXsXqGANjLhU3JvTXw83tuBby9EQyAtyj5eZ19prDM,[object Object],2025-05-19T22:17:04.000Z,12,3,11,10,358,273,Skipped,0,10.150000000000006
kJwnDa1HC6jNmckkJobrg5CFcqAVg8j2jmQprUTwEveaopArSZ6EjUbExmJY9gS8qWoW5jo9cQsEu7H2fQjevHr,[object Object],2025-05-19T22:17:04.000Z,95,8,13,8,168,295,Partial Exit (Win),0.05,10.200000000000006
5Yhy7oYSMjgzhrHT6NcXsFATmiwjnqTqL9EN5NpB9nE9F5QQAzTDBCtpXBATunhNwZqs8MwTAN8c8i779kuCQTSf,[object Object],2025-05-19T22:17:04.000Z,72,4,10,24,439,57,Skipped,0,10.200000000000006
2jRKYAzSNoL5VH1VWbtrW7C2nn1NBmbcCgKTzSf1YQkRMHtGr2zLxB6FN34zczkU6EH6FVgmtPadQCPXiAgf25kP,[object Object],2025-05-19T22:17:04.000Z,72,4,13,25,497,249,Skipped,0,10.200000000000006
5HuB2yo7Y3cemdvBNpYD6rrKn1HawQghgQVk8bEBDNP6r3rwB6c8cG11Ky94uGnKdcHFsvgRmiwqn9x1AFvp9gAq,[object Object],2025-05-19T22:17:04.000Z,59,0,24,27,294,41,Skipped,0,10.200000000000006
581GmgLmo7zZPFALe9xUDPyux9MTV6vgfsTHqz6b99tx1ydBWcESg2p9aVCx3FhtNwjaraJqMWsfz19G3CwXn3iH,[object Object],2025-05-19T22:17:04.000Z,80,8,8,83,309,229,Partial Exit (Win),0.05,10.250000000000007
5gzcztJaJYQwVB7dUqV7bv8VNCrC9MJzxBEfB6mvjpyrQnfuALrbwfF7w56TxpPeNawX5mcJ81sNT3vEtPm1xxAe,[object Object],2025-05-19T22:17:04.000Z,40,6,3,24,146,60,Partial Exit (Win),0.05,10.300000000000008
2XTrKeeTXRwiub88BbqfmtVMUtvgT62Wn2GTAUcZJR3yPRTwum4sPoMwcuzM1aMjWek1ETP5DW9TekX8MJmLV4wK,[object Object],2025-05-19T22:17:04.000Z,85,5,15,4,33,73,Partial Exit (Win),0.05,10.350000000000009
5HXzJSHV6D1UnHoVKmsvyqmaFQ3ucsU4a6ZPDid4cZHwCoGYwRHXZsuchwHmmaMr2ZSAg5C2tCHm1kaqESsnj9eY,[object Object],2025-05-19T22:17:04.000Z,37,0,18,95,499,264,Skipped,0,10.350000000000009
2J6685Yz17Gji56DSrbFfUorWu1EQA4vzZbaHCZ3Hgvjq4hj26xQ1uCD7pJuuhciv35Z2KEgQfsLCEHc7LN7tsWr,[object Object],2025-05-19T22:17:04.000Z,4,7,3,21,401,146,Partial Exit (Win),0.05,10.40000000000001
2hGbHhbcTJjwA1o8HTFSdxFdrX8SYSdCrte4g5ZYZMFAPCK16V13ex1QF6upGWyhZGDnHY1UvYs52VwJYuCPDuA9,[object Object],2025-05-19T22:17:04.000Z,11,6,24,69,267,168,Moonshot (Win),0.2,10.600000000000009
3kxG1wmwWXbqPVprn7KnrtpYwMsLhc9nJ4jRsiGyMCQF18REtuq2S1PmBVpD6VxYwMa6gC9WHJPpZrvg8wRd8bXb,[object Object],2025-05-19T22:17:04.000Z,29,6,28,85,111,17,Partial Exit (Win),0.05,10.65000000000001
5fk7ggS27qQHMMjAPdAUrD1Fwr2hgtFzazdEudohnZxDaQCy3hB4JP9NCvAddjqVYtq6CZmkgv451x76kEwa17MR,[object Object],2025-05-19T22:17:04.000Z,34,0,26,46,478,186,Skipped,0,10.65000000000001
33FXS2h8QvC39ejcuBwxkgrPC7aLYDfWEJZ9W3xCmwGUWubsiXd9K1QMHTp4NQ7SCdgXpEg31tysnrih2FbSpj9f,[object Object],2025-05-19T22:17:04.000Z,71,7,12,98,390,278,Moonshot (Win),0.2,10.850000000000009
67PLgYLEH6gNFYKa8du1o25TsQdNcAeT8qPFFhKxJRaufbs4z79W5jXFc1dUUJkT1yrzSMj1kJG4a9rrVjHjfq1t,[object Object],2025-05-19T22:17:04.000Z,97,6,19,58,295,280,Moonshot (Win),0.2,11.050000000000008
2ZEbhaQpZJo4XVfgauPmGma4UncoYEZrQH3Foe2w13o7RMsKN94nifK4LKdZFa2QNoupq6UxoohjgYz9RGrGye4M,[object Object],2025-05-19T22:17:04.000Z,37,1,21,78,130,195,Skipped,0,11.050000000000008
mF8odPQKZ22S4x3PuiuSkHJ7DYa4LoUDcC5Cogr1aQJAcLnRSueYCMhrdsT59XXdkE6a4pnN5LJpkxgS3VzJ1dd,[object Object],2025-05-19T22:17:04.000Z,3,3,11,95,407,128,Skipped,0,11.050000000000008
41YfzXqGcNfJeN9fuA4gADWj463SH5kgG3VGngedcyzCPhnerVjRm9spevoCoonMudjWQSdK4fgTa3ZikxN1B72D,[object Object],2025-05-19T22:17:04.000Z,31,2,24,12,496,64,Skipped,0,11.050000000000008
2wtgKhYASmDuwpTdjNKi9RbEvXXFxHMe6tRGWqYWw9QYy4GTvbcduD5u75TRw6qx1Sgwj6DRWixBzNVGJCoeStHC,[object Object],2025-05-19T22:17:04.000Z,98,7,11,56,397,277,Moonshot (Win),0.2,11.250000000000007
5hu4TYndJv8EtViaGNmYFqEhkusahZfVsF9Jf7ZZdLM57jwNmY57qX2dLPraQVNecfpAKgaVEev4L5jGNaxXv4Fj,[object Object],2025-05-19T22:17:04.000Z,31,8,5,87,46,216,Partial Exit (Win),0.05,11.300000000000008
4HuMpqKetEeL8VdyeUCZW7hq2wvDaAe2skmBSBSk58e1EqxRQWn2Gx7E6c87EciXokSa34av5E8Tvm4f4TdkQz6Q,[object Object],2025-05-19T22:17:04.000Z,80,6,16,71,374,137,Moonshot (Win),0.2,11.500000000000007
cj39FrsbDhWnVkaKSNEeEq3T3umiEZWsziwCSHZissaWGzV2StCYgNamektMxZp8uJ2xr1dUzDygMYB85pFWUE6,[object Object],2025-05-19T22:17:04.000Z,4,6,12,81,112,53,Partial Exit (Win),0.05,11.550000000000008
2DnKR6hg3trvKjJXo59YGTZtZ5xA7SPAHnnUbDMEpHM1X4Uh52XWSDqE72KGY4MBMrdGoS1GGYmm8R6fRTPdYnv,[object Object],2025-05-19T22:17:04.000Z,48,7,8,16,237,248,Partial Exit (Win),0.05,11.600000000000009
2soSM2SGx3otQ8jvrb74CYRRTefZcXbiJKVEgyapoRRmbBH8Xd8TvpyDFnYEP4GGAvJJTgj7TptPkryUZkLE7CK2,[object Object],2025-05-19T22:17:04.000Z,84,9,15,95,380,230,Moonshot (Win),0.2,11.800000000000008
FcEjh6DTxxEs7ZiijqetaA19hcKVmSrLM7dcVjj1w7fQ13uQZKteAuSGc2FddgsGYo163JBoTWUWxjgW1jyPX1S,[object Object],2025-05-19T22:17:04.000Z,71,5,22,17,229,16,Moonshot (Win),0.2,12.000000000000007
51MvJ29M6LnC3mWKrH7aqopRLrR26c3Qopbv5AmNCRzZn1Gy8if5iRfNtfr1bJ5sVJ6QMJAzKbZk8WFkTa84TcPz,[object Object],2025-05-19T22:17:04.000Z,99,5,24,47,344,280,Moonshot (Win),0.2,12.200000000000006
ckbQgZD7HPVePUpQxspz7sDRHAzuL8JdvjVikVdk1kopKbtVnEzb2XoZ7d2eJXbzsyi2EY3DeoqxFUFz4J2nbKv,[object Object],2025-05-19T22:17:04.000Z,7,6,12,22,374,188,Moonshot (Win),0.2,12.400000000000006
